word	len	present	found	opportunity	pts	lc	beliefRaw	beliefWeighted	present_s7to10	found_s7to10	beliefWeighted_s7to10	present_train	found_train	beliefWeighted_train	present_test	found_test	beliefWeighted_test	present_q1	found_q1	beliefWeighted_q1	present_q4	found_q4	beliefWeighted_q4
SWITHERED	9	1	0	0.12295	2600	7	0.086662	0.24641	1	0	0.28883	1	0	0.31424									
SWITHERS	8	2	1	1.4113	2200	7	0.24319	0.46546	1	1	0.55722	1	1	0.58014				1	0	0.2595	1	1	0.56505
SWITHLY	7	2	0	0.68182	1800	7	0.07181	0.18871	2	0	0.22332	1	0	0.33664	1	0	0.2602				2	0	0.23302
SWITS	5	46	4	33.067	800	5	0.095231	0.13008	16	2	0.20405	13	1	0.15775	3	1	0.35836	6	0	0.10923	12	1	0.1542
SWIVE	5	6	1	4.3148	800	5	0.17722	0.25008	3	1	0.37652	3	1	0.37968				1	0	0.23611	2	1	0.42652
SWIVEL	6	5	1	2.9549	1400	6	0.18057	0.31346	2	1	0.43035	2	1	0.43783				1	0	0.25003	2	1	0.43351
SWIVELS	7	1	0	0	1800	7	0.086662	0.26419															
SWIVES	6	3	1	2.2762	1400	6	0.2347	0.36729	2	1	0.42586	2	1	0.43326							1	1	0.55938
SWIVET	6	1	1	0.86111	1400	6	0.33518	0.57208	1	1	0.55589	1	1	0.56586							1	1	0.55938
SWIVETS	7	1	1	0.47222	1800	7	0.29348	0.66626	1	1	0.68767	1	1	0.71955							1	1	0.69697
SWIZ	4	2	1	1.9451	400	4	0.31571	0.41202	1	1	0.50054	1	1	0.50104									
SWIZZ	5	1	1	0.46336	800	5	0.35919	0.6659	1	1	0.62527	1	1	0.63113									
SWIZZES	7	1	0	1	1800	7	0.086662	0.16651	1	0	0.19778	1	0	0.21307									
SWIZZLE	7	1	1	1	1800	7	0.29348	0.53624	1	1	0.55722	1	1	0.58014									
SWIZZLES	8	1	1	1	2200	7	0.29348	0.53624	1	1	0.55722	1	1	0.58014									
SWOB	4	34	2	26.136	400	4	0.080549	0.098721	9	1	0.21233	7	1	0.25493	2	0	0.21554	2	0	0.23661	7	1	0.2429
SWOBBER	7	1	1	1	1800	7	0.29348	0.53624	1	1	0.55722	1	1	0.58014							1	1	0.56505
SWOBS	5	10	0	7.4875	800	5	0.054012	0.058076	3	0	0.14729	2	0	0.17722	1	0	0.23803	1	0	0.24104	3	0	0.14955
SWOLE	5	48	15	32.287	800	5	0.30363	0.45526	20	4	0.28533	15	4	0.38396	5	0	0.10302	12	6	0.73699	16	3	0.26803
SWOLER	6	23	5	12.799	1400	6	0.20868	0.37662	8	1	0.22225	5	1	0.36514	3	0	0.1321	7	3	0.63519	7	1	0.2273
SWOLEST	7	5	0	1.0576	1800	7	0.047427	0.16303	1	0	0.23233				1	0	0.26846	3	0	0.26009	1	0	0.2424
SWOLLEN	7	3	0	1.4972	1800	7	0.061304	0.14065	1	0	0.25918	1	0	0.28107							1	0	0.27033
SWOLN	5	26	0	16.807	800	5	0.02508	0.02907	10	0	0.068788	8	0	0.084852	2	0	0.1779	3	0	0.13738	7	0	0.092992
SWOON	5	31	14	23.633	800	5	0.42298	0.57061	12	3	0.31656	8	3	0.45057	4	0	0.11744	5	4	0.88031	10	2	0.26472
SWOONED	7	5	4	3.7719	1800	7	0.50017	0.81263	1	1	0.55722	1	1	0.58014				1	1	0.61656	1	1	0.56505
SWOONER	7	10	4	3.643	1800	7	0.31941	0.83221	4	1	0.58427	4	1	0.60894				2	2	0.73024	2	0	0.23242
SWOONERS	8	3	0	1.1591	2200	7	0.061304	0.15726	1	0	0.23299	1	0	0.25196							1	0	0.24308
SWOONIER	8	3	1	0.87779	2200	7	0.20761	0.56162	1	0	0.30876	1	0	0.33664				1	1	0.71077	1	0	0.32186
SWOONS	6	8	3	4.5508	1400	6	0.30551	0.55429	4	1	0.34984	3	1	0.41607	1	0	0.24238	1	0	0.2043	4	1	0.35265
SWOONY	6	3	0	1.3692	1400	6	0.084822	0.14835	1	0	0.27877				1	0	0.32994				1	0	0.28575
SWOOP	5	8	3	6.3331	800	5	0.31586	0.43274	4	1	0.30664	4	1	0.30913				1	0	0.23649	2	1	0.39898
SWOOPED	7	2	1	1.1732	1800	7	0.24319	0.50397															
SWOOPER	7	1	0	0.6375	1800	7	0.086662	0.19228															
SWOOPS	6	1	1	0.43056	1400	6	0.33518	0.68897															
SWOP	4	40	3	30.265	400	4	0.092106	0.11681	12	1	0.16691	10	1	0.19255	2	0	0.2149	4	1	0.39631	9	1	0.19912
SWOPPED	7	1	0	0.53571	1800	7	0.086662	0.20101															
SWOPS	5	6	0	5.0256	800	5	0.075903	0.078861	3	0	0.13233	2	0	0.16153	1	0	0.22725				2	0	0.1722
SWOPT	5	14	0	10.677	800	5	0.041922	0.043293	5	0	0.10961	4	0	0.12093	1	0	0.25796	1	0	0.2603	4	0	0.1252
SWORD	5	43	5	31.278	800	5	0.12266	0.16729	15	0	0.046869	11	0	0.06078	4	0	0.13215	5	0	0.11783	12	0	0.058763
SWORDED	7	1	0	0.53571	1800	7	0.086662	0.20101															
SWORDER	7	8	1	2.7686	1800	7	0.1199	0.32423	3	0	0.24999	3	0	0.27083				1	0	0.33725	3	0	0.26077
SWORDERS	8	2	0	0.41896	2200	7	0.07181	0.21207	2	0	0.24999	2	0	0.27083							2	0	0.26077
SWORDING	8	2	0	1.7727	2200	7	0.07181	0.12951															
SWORDMAN	8	1	0	0	2200	7	0.086662	0.26419	1	0	0.30876	1	0	0.33664									
SWORDMEN	8	2	0	0.96503	2200	7	0.07181	0.16869															
SWORDS	6	7	0	3.7896	1400	6	0.053029	0.082664	4	0	0.12643	4	0	0.13232							3	0	0.17123
SWORE	5	84	18	60.586	800	5	0.21337	0.29697	26	4	0.2112	20	4	0.26468	6	0	0.099057	12	2	0.27936	19	2	0.15664
SWORN	5	45	4	30.362	800	5	0.09718	0.141	19	2	0.17133	16	2	0.19758	3	0	0.15854	5	1	0.3101	10	0	0.069521
SWOT	4	139	26	105.65	400	4	0.1887	0.24808	47	4	0.1274	34	3	0.13943	13	1	0.14528	20	10	0.67058	43	4	0.13714
SWOTS	5	37	4	25.618	800	5	0.1162	0.16535	14	1	0.1269	11	1	0.16292	3	0	0.13314	7	0	0.1054	14	1	0.12762
SWOTTED	7	3	2	2	1800	7	0.35391	0.66143	1	1	0.55722				1	1	0.52787				1	1	0.56505
SWOTTER	7	6	4	4.0553	1800	7	0.44931	0.77264	1	1	0.55722				1	1	0.52787	2	2	0.87514	1	1	0.56505
SWOTTERS	8	1	1	0.44156	2200	7	0.29348	0.67578										1	1	0.80633			
SWOTTIER	8	4	2	3.8053	2200	7	0.30874	0.44471	2	0	0.1488	1	0	0.21478	1	0	0.24042				2	0	0.1554
SWOTTING	8	2	1	1.827	2200	7	0.24319	0.41067	1	0	0.20232				1	0	0.24042				1	0	0.21116
SWOTTINGS	9	2	1	1.827	2600	7	0.24319	0.41067	1	0	0.20232				1	0	0.24042				1	0	0.21116
SWOTTY	6	4	0	2.4431	1400	6	0.073766	0.10968															
SWOUN	5	11	2	8.0002	800	5	0.18488	0.25803	3	1	0.36619	2	1	0.46934	1	0	0.2132				3	1	0.3685
SWOUND	6	5	1	3.0581	1400	6	0.18057	0.30663	1	0	0.21702				1	0	0.25248				1	0	0.22279
SWOUNDS	7	1	1	0.85	1800	7	0.29348	0.56773															
SWOUNE	6	5	1	2.4721	1400	6	0.18057	0.34994	1	1	0.60008	1	1	0.61097							1	1	0.60363
SWOUNED	7	2	1	0.61875	1800	7	0.24319	0.62424	1	1	0.68873	1	1	0.72069							1	1	0.69804
SWOUNES	7	3	0	0.98195	1800	7	0.061304	0.16763															
SWOUNS	6	3	0	1.2352	1400	6	0.084822	0.15518															
SWOWND	6	2	0	1.4791	1400	6	0.099777	0.14319	2	0	0.15607	1	0	0.22166	1	0	0.21921				2	0	0.16046
SWUM	4	11	0	8.037	400	4	0.071167	0.078452	3	0	0.17899	2	0	0.22112	1	0	0.24663	2	0	0.23495	3	0	0.18132
SWUNG	5	6	0	4.2923	800	5	0.075903	0.088272	2	0	0.17697	1	0	0.25584	1	0	0.20842				1	0	0.19744
SWY	3	80	4	63.245	100	3	0.061546	0.074281	29	1	0.079883	18	1	0.11702	11	0	0.0974	7	0	0.12777	25	1	0.093424
SYBARITE	8	1	0	0.072034	2200	7	0.086662	0.25348										1	0	0.32044			
SYBARITIC	9	1	0	0.18293	2600	7	0.086662	0.23858	1	0	0.28002				1	0	0.30994				1	0	0.29199
SYBBE	5	3	0	1.4107	800	5	0.10905	0.16621										3	0	0.17908			
SYBBES	6	2	0	0.89733	1400	6	0.099777	0.17555										2	0	0.19413			
SYBIL	5	9	0	5.9204	800	5	0.058209	0.069784	5	0	0.11106	2	0	0.17963	3	0	0.15669	2	0	0.22142	5	0	0.11274
SYBILS	6	1	0	1	1400	6	0.12113	0.16881	1	0	0.18202				1	0	0.20973				1	0	0.18702
SYBO	4	22	0	15.767	400	4	0.041856	0.045228	10	0	0.092416	7	0	0.11781	3	0	0.19159	3	0	0.2033	9	0	0.10202
SYBOE	5	10	0	7.0143	800	5	0.054012	0.061175	4	0	0.12028	2	0	0.18283	2	0	0.17183	2	0	0.20357	4	0	0.12211
SYBOES	6	1	0	0.55856	1400	6	0.12113	0.20215										1	0	0.22763			
SYBOW	5	2	0	1.6903	800	5	0.12763	0.15309															
SYBOWS	6	2	0	1.39	1400	6	0.099777	0.14735															
SYCAMINE	8	1	0	0.091463	2200	7	0.086662	0.25073															
SYCAMINES	9	1	0	0.091463	2600	7	0.086662	0.25073															
SYCE	4	70	1	53.089	400	4	0.028349	0.032848	27	0	0.038151	18	0	0.056131	9	0	0.092191	9	0	0.10097	25	0	0.041714
SYCEE	5	13	0	9.5788	800	5	0.044407	0.047452	4	0	0.11919	3	0	0.13418	1	0	0.25187				4	0	0.121
SYCEES	6	7	0	3.9252	1400	6	0.053029	0.080664	2	0	0.19567	2	0	0.20498							2	0	0.20098
SYCES	5	27	0	20.029	800	5	0.024268	0.024791	9	0	0.066057	6	0	0.095362	3	0	0.1342	4	0	0.13593	8	0	0.07313
SYCON	5	16	0	12.096	800	5	0.037702	0.038888	9	0	0.062185	5	0	0.10117	4	0	0.11197	1	0	0.23192	8	0	0.068604
SYCONIA	7	5	0	1.7473	1800	7	0.047427	0.13046	2	0	0.22467	1	0	0.2831	1	0	0.29225				2	0	0.23443
SYCONS	6	2	0	1.6689	1400	6	0.099777	0.13506	1	0	0.19985				1	0	0.23141				1	0	0.20525
SYE	3	451	55	337.83	100	3	0.12347	0.16429	162	16	0.13554	110	7	0.094319	52	9	0.2298	85	15	0.25524	129	15	0.15712
SYED	4	143	8	103.37	400	4	0.061729	0.083371	60	2	0.06037	42	0	0.026526	18	2	0.16981	24	3	0.21599	48	2	0.073339
SYEING	6	16	0	11.182	1400	6	0.028768	0.03514	7	0	0.074168	6	0	0.086973	1	0	0.22953	4	0	0.11737	5	0	0.094939
SYEN	4	199	2	146.16	400	4	0.015306	0.019008	77	0	0.014622	55	0	0.0209	22	0	0.04534	31	1	0.081089	59	0	0.018981
SYENITE	7	14	0	8.3908	1800	7	0.023494	0.044608	5	0	0.10862	5	0	0.1159							4	0	0.12241
SYENITES	8	7	0	4.9539	2200	7	0.038672	0.067633	3	0	0.1442	3	0	0.15446							2	0	0.16673
SYENITIC	8	3	0	1.6603	2200	7	0.061304	0.13383	1	0	0.19778	1	0	0.21307							1	0	0.20643
SYENS	5	63	1	45.331	800	5	0.026157	0.03269	32	0	0.02301	21	0	0.034158	11	0	0.061765	10	0	0.069729	28	0	0.026036
SYES	4	138	16	101.06	400	4	0.11995	0.16249	52	8	0.20438	31	5	0.22464	21	3	0.19549	33	4	0.20459	45	7	0.20809
SYKE	4	15	0	11.805	400	4	0.056723	0.057765	7	0	0.10111	3	0	0.16689	4	0	0.14921				4	0	0.14492
SYKER	5	8	0	5.4753	800	5	0.063113	0.074022	3	0	0.13679	3	0	0.13951									
SYKES	5	8	0	5.8733	800	5	0.063113	0.070209	3	0	0.13666	1	0	0.22502	2	0	0.1705				2	0	0.16206
SYLI	4	110	0	83.951	400	4	0.0097458	0.0095505	39	0	0.027029	27	0	0.038975	12	0	0.073744	16	0	0.061921	31	0	0.034272
SYLIS	5	30	0	20.444	800	5	0.022118	0.024328	13	0	0.054934	9	0	0.075966	4	0	0.12864	3	0	0.15502	9	0	0.076801
SYLLABI	7	3	0	1.0607	1800	7	0.061304	0.16285										2	0	0.19026			
SYLLABIC	8	1	0	0	2200	7	0.086662	0.26419															
SYLLABISE	9	1	0	0.48113	2600	7	0.086662	0.20603										1	0	0.24973			
SYLLABISED	10	1	0	0.48113	3000	7	0.086662	0.20603										1	0	0.24973			
SYLLABISM	9	1	0	0.48113	2600	7	0.086662	0.20603										1	0	0.24973			
SYLLEPTIC	9	1	0	0.23438	2600	7	0.086662	0.23225															
SYLLOGE	7	1	0	0	1800	7	0.086662	0.26419	1	0	0.30876				1	0	0.33331				1	0	0.32186
SYLPH	5	10	0	7.1648	800	5	0.054012	0.060154	2	0	0.17126	1	0	0.21873	1	0	0.2307	2	0	0.16918	2	0	0.17392
SYLPHIC	7	1	0	0.32692	1800	7	0.086662	0.22167										1	0	0.27239			
SYLPHID	7	1	0	0	1800	7	0.086662	0.26419										1	0	0.33725			
SYLPHIDE	8	1	0	0	2200	7	0.086662	0.26419										1	0	0.33725			
SYLPHIDES	9	1	0	0	2600	7	0.086662	0.26419										1	0	0.33725			
SYLPHS	6	1	0	0.57778	1400	6	0.12113	0.20043															
SYLVA	5	5	0	3.4683	800	5	0.084461	0.10194	1	0	0.21743	1	0	0.22193							1	0	0.22088
SYLVAE	6	3	0	1.2782	1400	6	0.084822	0.15292	1	0	0.23945	1	0	0.25098							1	0	0.24568
SYLVAN	6	3	0	1.2782	1400	6	0.084822	0.15292	1	0	0.23945	1	0	0.25098							1	0	0.24568
SYLVANER	8	2	0	0.46429	2200	7	0.07181	0.20763	1	0	0.26269	1	0	0.28499							1	0	0.27398
SYLVANERS	9	1	0	0.15179	2600	7	0.086662	0.24259															
SYLVANITE	9	2	0	0.15179	2600	7	0.07181	0.24259															
SYLVANITES	10	1	0	0.15179	3000	7	0.086662	0.24259															
SYLVAS	6	1	0	0.39936	1400	6	0.12113	0.21765															
SYLVIA	6	3	0	1.9973	1400	6	0.084822	0.12299	1	0	0.22757	1	0	0.23849							1	0	0.23356
SYLVIN	6	3	0	1.3926	1400	6	0.084822	0.14722	1	0	0.22757	1	0	0.23849							1	0	0.23356
SYLVINE	7	3	0	0.31845	1800	7	0.061304	0.2226	1	0	0.28235	1	0	0.30697							1	0	0.29442
SYLVINES	8	1	0	0.15179	2200	7	0.086662	0.24259															
SYLVINITE	9	2	0	0.16667	2600	7	0.07181	0.24066	1	0	0.28235	1	0	0.30697							1	0	0.29442
SYLVITE	7	2	0	0.31845	1800	7	0.07181	0.2226	1	0	0.28235	1	0	0.30697							1	0	0.29442
SYLVITES	8	1	0	0.15179	2200	7	0.086662	0.24259															
SYMAR	5	31	0	22.021	800	5	0.021484	0.022721	11	0	0.058559	7	0	0.084862	4	0	0.1244	5	0	0.12155	9	0	0.068498
SYMARS	6	7	0	3.3031	1400	6	0.053029	0.090741	2	0	0.15856	1	0	0.22588	1	0	0.21976	1	0	0.26016	2	0	0.16301
SYMBOL	6	3	1	1.5025	1400	6	0.2347	0.45667										1	1	0.82166			
SYMBOLE	7	1	0	0.60714	1800	7	0.086662	0.1948															
SYMBOLIC	8	1	1	0.5	2200	7	0.29348	0.65786										1	1	0.78117			
SYMBOLICAL	10	1	0	0.5	3000	7	0.086662	0.20427										1	0	0.24721			
SYMBOLING	9	1	0	0	2600	7	0.086662	0.26419															
SYMBOLOGY	9	1	0	0.60714	2600	7	0.086662	0.1948															
SYMITAR	7	5	0	1.2567	1800	7	0.047427	0.15207	3	0	0.24617	2	0	0.2917	1	0	0.3094				3	0	0.25679
SYMITARE	8	2	0	0.99107	2200	7	0.07181	0.16706	1	0	0.27937				1	0	0.3094				1	0	0.29131
SYMITARS	8	1	0	0.26562	2200	7	0.086662	0.22857	1	0	0.26871	1	0	0.2917							1	0	0.28023
SYMMETRY	8	1	0	0	2200	7	0.086662	0.26419	1	0	0.30876	1	0	0.33664							1	0	0.32186
SYMPATICO	9	1	0	0	2600	7	0.086662	0.26419	1	0	0.30876	1	0	0.33664									
SYMPHONY	8	1	0	0.32609	2200	7	0.086662	0.22176	1	0	0.261	1	0	0.2831							1	0	0.27222
SYN	3	307	3	232.11	100	3	0.01339	0.016473	114	0	0.010344	86	0	0.013685	28	0	0.039896	50	1	0.050249	87	0	0.013704
SYNAGOG	7	1	0	0.28333	1800	7	0.086662	0.22653										1	0	0.27955			
SYNALOEPHA	10	1	0	0.32609	3000	7	0.086662	0.22176															
SYNALOEPHAS	11	1	0	0.32609	3400	7	0.086662	0.22176															
SYNANTHIES	10	1	0	0.26562	3000	7	0.086662	0.22857															
SYNAPHEIA	9	1	0	0	2600	7	0.086662	0.26419										1	0	0.33725			
SYNAPHEIAS	10	1	0	0	3000	7	0.086662	0.26419										1	0	0.33725			
SYNAPSE	7	1	0	1	1800	7	0.086662	0.16651															
SYNAPSID	8	1	0	0.56604	2200	7	0.086662	0.19833	1	0	0.23433	1	0	0.25344							1	0	0.24448
SYNAPTE	7	4	0	1	1800	7	0.05348	0.16651	1	0	0.30876	1	0	0.33664							1	0	0.32186
SYNAPTES	8	2	0	1	2200	7	0.07181	0.16651															
SYNARCHY	8	2	0	1.7083	2200	7	0.07181	0.13195	1	0	0.22094				1	0	0.258				1	0	0.23055
SYNASTRY	8	1	0	0.12931	2200	7	0.086662	0.24556	1	0	0.28787	1	0	0.31316							1	0	0.30015
SYNC	4	56	0	43.026	400	4	0.018415	0.018139	20	0	0.048768	13	0	0.070933	7	0	0.11104	8	0	0.10872	18	0	0.05412
SYNCARP	7	1	0	0	1800	7	0.086662	0.26419										1	0	0.33725			
SYNCARPOUS	10	1	0	0	3000	7	0.086662	0.26419										1	0	0.33725			
SYNCED	6	6	0	4.4588	1400	6	0.058512	0.073649	3	0	0.13795	1	0	0.22411	2	0	0.18604	1	0	0.22585	3	0	0.1419
SYNCH	5	19	0	14.24	800	5	0.032757	0.033707	5	0	0.10314	3	0	0.15582	2	0	0.16088	4	0	0.12405	5	0	0.10469
SYNCHED	7	3	0	0.89869	1800	7	0.061304	0.17299	1	0	0.26186	1	0	0.28406				1	0	0.23714	1	0	0.27312
SYNCHRO	7	1	0	0.25862	1800	7	0.086662	0.22938															
SYNCHS	6	4	0	3.0084	1400	6	0.073766	0.096448	1	0	0.18202				1	0	0.20973	1	0	0.21833	1	0	0.18702
SYNCOM	6	1	0	0.43056	1400	6	0.12113	0.21443										1	0	0.24351			
SYNCOMS	7	1	0	0	1800	7	0.086662	0.26419										1	0	0.33725			
SYNCOPAL	8	1	0	0.32609	2200	7	0.086662	0.22176															
SYNCOPATE	9	2	0	0.461	2600	7	0.07181	0.20795															
SYNCOPATED	10	1	0	0.20238	3000	7	0.086662	0.23615															
SYNCOPE	7	3	0	0.78709	1800	7	0.061304	0.18073															
SYNCRETIC	9	1	0	0.19231	2600	7	0.086662	0.2374															
SYNCRETISE	10	1	0	0	3000	7	0.086662	0.26419										1	0	0.33725			
SYNCS	5	9	0	5.5972	800	5	0.058209	0.072811	4	0	0.12655	2	0	0.20253	2	0	0.16826	1	0	0.24725	4	0	0.12848
SYND	4	68	1	48.824	400	4	0.029129	0.035579	30	0	0.035065	23	0	0.045729	7	0	0.10884	10	0	0.094008	21	0	0.047326
SYNDED	6	5	0	3.2084	1400	6	0.065259	0.092499	1	0	0.20508	1	0	0.21486				2	0	0.18199	1	0	0.21059
SYNDET	6	16	0	11.748	1400	6	0.028768	0.03366	6	0	0.083578	5	0	0.10173	1	0	0.21921	1	0	0.26655	4	0	0.1061
SYNDETIC	8	2	0	1.7258	2200	7	0.07181	0.13128															
SYNDETS	7	7	0	4.0353	1800	7	0.038672	0.078457	4	0	0.14913	4	0	0.15983							3	0	0.16327
SYNDIC	6	8	0	5.4594	1400	6	0.048486	0.063322	2	0	0.17992	2	0	0.18844				4	0	0.11667	2	0	0.18487
SYNDICATE	9	2	0	0.71572	2600	7	0.07181	0.18606	1	0	0.25854	1	0	0.28036							1	0	0.26966
SYNDICATED	10	1	0	0.36957	3000	7	0.086662	0.21712															
SYNDICATES	10	1	0	0.34615	3000	7	0.086662	0.21959	1	0	0.25854	1	0	0.28036							1	0	0.26966
SYNDICS	7	1	0	0.72581	1800	7	0.086662	0.18529															
SYNDING	7	2	0	0.86207	1800	7	0.07181	0.17545	1	0	0.2081	1	0	0.22443							1	0	0.21717
SYNDROME	8	1	0	0.39474	2200	7	0.086662	0.21451															
SYNDS	5	10	0	7.3818	800	5	0.054012	0.05874	5	0	0.10039	5	0	0.10235				1	0	0.24578	3	0	0.1367
SYNE	4	176	0	129.99	400	4	0.0061863	0.0062314	68	0	0.016291	52	0	0.021805	16	0	0.057602	33	0	0.035535	51	0	0.021675
SYNECHIA	8	3	0	1.375	2200	7	0.061304	0.14623	2	0	0.18529	2	0	0.19935									
SYNECHIAS	9	1	0	0.1875	2600	7	0.086662	0.23801															
SYNECTIC	8	1	0	0.25	2200	7	0.086662	0.2304	1	0	0.27077	1	0	0.29401							1	0	0.28238
SYNED	5	62	0	42.927	800	5	0.011373	0.012114	24	0	0.030714	19	0	0.039213	5	0	0.10553	12	0	0.059993	17	0	0.041546
SYNEDRIA	8	4	0	2.1005	2200	7	0.05348	0.11835	1	0	0.25508	1	0	0.27651							1	0	0.26607
SYNEDRIAL	9	1	0	0.52817	2600	7	0.086662	0.20169															
SYNEDRION	9	1	0	0	2600	7	0.086662	0.26419	1	0	0.30876	1	0	0.33664							1	0	0.32186
SYNERGIA	8	1	0	1	2200	7	0.086662	0.16651															
SYNERGID	8	1	0	1	2200	7	0.086662	0.16651															
SYNERGIST	9	1	0	1	2600	7	0.086662	0.16651															
SYNERGY	7	1	0	0.19231	1800	7	0.086662	0.2374															
SYNES	5	64	0	47.535	800	5	0.011038	0.010984	33	0	0.021585	22	0	0.032019	11	0	0.058735	9	0	0.074358	28	0	0.025221
SYNGAS	6	2	0	1.086	1400	6	0.099777	0.16356	1	0	0.21264				1	0	0.24709	1	0	0.23451	1	0	0.21832
SYNGRAPH	8	1	0	0.072115	2200	7	0.086662	0.25346															
SYNING	6	10	0	6.0196	1400	6	0.041393	0.058713	3	0	0.13437	3	0	0.14065				4	0	0.13394	3	0	0.13822
SYNOD	5	32	0	19.984	800	5	0.020885	0.024841	9	0	0.068704	7	0	0.087184	2	0	0.16825	5	0	0.13356	7	0	0.082116
SYNODAL	7	2	0	1.0954	1800	7	0.07181	0.16084															
SYNODIC	7	1	0	0.36957	1800	7	0.086662	0.21712															
SYNODS	6	5	0	2.2082	1400	6	0.065259	0.11631	2	0	0.19331	2	0	0.2025				1	0	0.26655	1	0	0.2388
SYNONYM	7	2	0	0	1800	7	0.07181	0.26419										1	0	0.33725			
SYNONYME	8	1	0	0	2200	7	0.086662	0.26419															
SYNONYMIST	10	1	0	0	3000	7	0.086662	0.26419										1	0	0.33725			
SYNONYMOUS	10	1	0	0	3000	7	0.086662	0.26419															
SYNONYMS	8	2	0	0	2200	7	0.07181	0.26419										1	0	0.33725			
SYNOPTIST	9	1	0	0.20238	2600	7	0.086662	0.23615															
SYNROC	6	3	0	1.0566	1400	6	0.084822	0.16532	1	0	0.23899	1	0	0.2505				1	0	0.2512	1	0	0.24521
SYNTAN	6	10	0	6.6584	1400	6	0.041393	0.054213	8	0	0.074675	7	0	0.089307	1	0	0.21932				5	0	0.11168
SYNTANS	7	1	0	0	1800	7	0.086662	0.26419	1	0	0.30876	1	0	0.33664									
SYNTENIES	9	3	0	1.7821	2600	7	0.061304	0.12916	1	0	0.25854	1	0	0.28036				1	0	0.25597	1	0	0.26966
SYNTH	5	19	0	14.377	800	5	0.032757	0.033423	8	0	0.068433	7	0	0.078686	1	0	0.20842	2	0	0.20747	5	0	0.0942
SYNTHASE	8	1	0	1	2200	7	0.086662	0.16651										1	0	0.19512			
SYNTHON	7	2	0	0.49362	1800	7	0.07181	0.20486	2	0	0.24179	2	0	0.26172									
SYNTHS	6	3	0	2.3852	1400	6	0.084822	0.11125	3	0	0.12292	2	0	0.16811	1	0	0.20973				2	0	0.13899
SYNTONE	7	4	0	1.8819	1800	7	0.05348	0.12556	2	0	0.19553	1	0	0.28589	1	0	0.25657				1	0	0.22894
SYNTONES	8	2	0	1.1561	2200	7	0.07181	0.15742	1	0	0.2635	1	0	0.28589									
SYNTONIES	9	2	0	0.75484	2600	7	0.07181	0.1831	1	0	0.2635	1	0	0.28589									
SYNTONISE	9	1	0	0.44872	2600	7	0.086662	0.20913															
SYNTYPE	7	1	0	0.80405	1800	7	0.086662	0.17951															
SYNTYPES	8	1	0	0.80405	2200	7	0.086662	0.17951															
SYNURA	6	5	0	3.5488	1400	6	0.065259	0.086474	3	0	0.14694	3	0	0.15384							3	0	0.15111
SYNURAE	7	3	0	2.7727	1800	7	0.061304	0.10058	1	0	0.21537	1	0	0.23246							1	0	0.22475
SYPE	4	66	0	49.784	400	4	0.01581	0.015793	25	0	0.040175	16	0	0.057931	9	0	0.098703	14	0	0.066277	19	0	0.051635
SYPED	5	19	0	12.48	800	5	0.032757	0.037847	7	0	0.085395	2	0	0.1621	5	0	0.11943	5	0	0.11827	7	0	0.086674
SYPES	5	17	0	11.165	800	5	0.035896	0.041669	4	0	0.12002	3	0	0.13717	1	0	0.24554	5	0	0.12219	2	0	0.18641
SYPH	4	34	0	25.176	400	4	0.028881	0.029844	12	0	0.07682	9	0	0.097631	3	0	0.17782	6	0	0.12819	7	0	0.11182
SYPHER	6	3	0	2.6482	1400	6	0.084822	0.10448	2	0	0.14728	2	0	0.15419				1	0	0.18829			
SYPHERS	7	1	0	0.25	1800	7	0.086662	0.2304	1	0	0.27077	1	0	0.29401									
SYPHON	6	5	0	3.4372	1400	6	0.065259	0.08836	2	0	0.14206	1	0	0.19064	1	0	0.22529	1	0	0.22585	1	0	0.20012
SYPHONED	8	1	0	0.1087	2200	7	0.086662	0.24835															
SYPHONIC	8	1	0	0.32692	2200	7	0.086662	0.22167										1	0	0.27239			
SYPHONS	7	2	0	0.43562	1800	7	0.07181	0.21041										1	0	0.27239			
SYPHS	5	4	0	3.0236	800	5	0.095193	0.11124	2	0	0.14979	2	0	0.15279									
SYRAH	5	40	0	25.998	800	5	0.017076	0.019477	13	0	0.057403	8	0	0.089411	5	0	0.11178	7	0	0.10082	11	0	0.06506
SYRAHS	6	13	0	6.4149	1400	6	0.033945	0.055845	5	0	0.11042	3	0	0.16469	2	0	0.18216	1	0	0.25355	4	0	0.12069
SYRENS	6	22	0	11.973	1400	6	0.022044	0.033105	8	0	0.078761	7	0	0.088964	1	0	0.25736	8	0	0.081926	6	0	0.10133
SYRETTE	7	5	0	3.5541	1800	7	0.047427	0.085636	2	0	0.17007	2	0	0.18267				2	0	0.17294	1	0	0.20643
SYRINGA	7	4	0	1.6163	1800	7	0.05348	0.13561										3	0	0.23276			
SYRINGAS	8	1	0	1	2200	7	0.086662	0.16651															
SYRINGE	7	3	0	1.0869	1800	7	0.061304	0.16132										2	0	0.24942			
SYRINGES	8	1	0	0.25373	2200	7	0.086662	0.22996										1	0	0.28464			
SYRTES	6	33	0	20.405	1400	6	0.015432	0.020464	6	0	0.086062	5	0	0.1012	1	0	0.23819	12	0	0.057197	5	0	0.10226
SYRTIS	6	11	0	6.1166	1400	6	0.038572	0.057981	2	0	0.16273	2	0	0.17039				4	0	0.12529	2	0	0.16727
