word	len	pts	boards	subjectFound	peerFound	subjectOnly	peerOnly	rateSubjectElsewhere	ratePeerElsewhere	netPtsToPeer	netPtsPerGame
MEDLAR	6	1400	1	0	0	0	0	0.031763	0.022916	0	0
YOUSE	5	800	3	0	0	0	0	0.099345	0.097435	0	0
MEDIVAC	7	1800	1	0	0	0	0	0.072955	0.052015	0	0
YORKIES	7	1800	1	0	0	0	0	0.087546	0.069354	0	0
MEINIE	6	1400	2	0	0	0	0	0.029495	0.033829	0	0
MEINIES	7	1800	1	0	0	0	0	0.029182	0.037829	0	0
MELBA	5	800	3	0	0	0	0	0.040231	0.020978	0	0
MELLING	7	1800	2	1	1	0	0	0.24377	0.44161	0	0
YONIS	5	800	5	0	0	0	0	0.019057	0.013777	0	0
YONKER	6	1400	1	0	0	0	0	0.091761	0.10149	0	0
YONKS	5	800	1	0	0	0	0	0.09052	0.092304	0	0
YONT	4	400	11	0	0	0	0	0.021159	0.029161	0	0
MELITTINS	9	2600	2	0	0	0	0	0.072955	0.069354	0	0
YOOF	4	400	1	0	0	0	0	0.098856	0.12055	0	0
MELITTIN	8	2200	2	0	0	0	0	0.062533	0.069354	0	0
MELIKS	6	1400	2	0	0	0	0	0.091761	0.088801	0	0
YOOP	4	400	9	0	0	0	0	0.049428	0.061999	0	0
MELIK	5	800	2	0	0	0	0	0.077589	0.046152	0	0
MELIC	5	800	1	0	0	0	0	0.025261	0.038461	0	0
YOOPS	5	800	2	0	0	0	0	0.10862	0.046152	0	0
YORKED	6	1400	1	0	0	0	0	0.16517	0.10149	0	0
MEINS	5	800	22	3	3	1	1	0.084976	0.13226	0	0
MELANOUS	8	2200	1	0	0	0	0	0.087546	0.083224	0	0
MELANOS	7	1800	1	0	0	0	0	0.029182	0.018915	0	0
MELANO	6	1400	4	0	0	0	0	0.02294	0.0148	0	0
MELANITES	9	2600	1	0	0	0	0	0.072955	0.041612	0	0
MELANITE	8	2200	1	0	0	0	0	0.072955	0.027741	0	0
MELANIC	7	1800	1	0	0	0	0	0.027358	0.026008	0	0
MELAENA	7	1800	1	0	0	0	0	0.039794	0.023118	0	0
MELA	4	400	28	3	3	3	3	0.046614	0.095799	0	0
MEITHS	6	1400	3	0	0	0	0	0.028478	0.016914	0	0
MEITH	5	800	8	0	0	0	0	0.015299	0.011538	0	0
MEISHI	6	1400	1	0	0	0	0	0.039326	0.03739	0	0
MEINY	5	800	3	0	0	0	0	0.027156	0.031829	0	0
YORKIE	6	1400	1	0	0	0	0	0.13764	0.10149	0	0
MEDINAS	7	1800	2	0	0	0	0	0.024318	0.021901	0	0
MEDINA	6	1400	3	0	0	0	0	0.018352	0.012041	0	0
MEDII	5	800	3	0	0	0	0	0.04345	0.023668	0	0
MEASLED	7	1800	1	0	0	0	0	0.095849	0.019815	0	0
YRENT	5	800	9	0	0	0	0	0.01341	0.0075044	0	0
MEATMAN	7	1800	1	0	0	0	0	0.039794	0.041612	0	0
MEATIEST	8	2200	2	0	0	0	0	0.039794	0.074533	0	0
MEATIER	7	1800	4	0	0	0	0	0.093759	0.037266	0	0
MEATHS	6	1400	2	0	0	0	0	0.039692	0.060231	0	0
MEATHE	6	1400	2	0	0	0	0	0.088308	0.069498	0	0
MEATH	5	800	13	0	0	0	0	0.057417	0.07196	0	0
MEATED	6	1400	2	0	0	0	0	0.22331	0.33896	0	0
YRNEH	5	800	1	0	0	0	0	0.033945	0.024947	0	0
MEATAL	6	1400	4	0	0	0	0	0.037539	0.020894	0	0
YRNEHS	6	1400	1	0	0	0	0	0.041293	0.054647	0	0
MEASLY	6	1400	1	0	0	0	0	0.082585	0.047361	0	0
MEASLES	7	1800	1	0	0	0	0	0.17189	0.067434	0	0
MEASLE	6	1400	3	0	0	0	0	0.25776	0.05114	0	0
MEATUS	6	1400	1	0	0	0	0	0.035907	0.015444	0	0
MEASES	6	1400	2	1	1	0	0	0.48356	0.3898	0	0
MEASE	5	800	10	6	6	1	1	0.50998	0.31538	0	0
YSAME	5	800	5	0	0	0	0	0.037457	0.029776	0	0
YSHENT	6	1400	2	0	0	0	0	0.055057	0.039467	0	0
YTOST	5	800	5	0	0	0	0	0.036208	0.021977	0	0
MEANY	5	800	5	0	0	0	0	0.038794	0.058274	0	0
YTTRIA	6	1400	1	0	0	0	0	0.048579	0.047361	0	0
MEANLY	6	1400	1	0	0	0	0	0.048579	0.054647	0	0
MEANIES	7	1800	4	0	0	0	0	0.1431	0.067114	0	0
MEANIE	6	1400	6	0	0	0	0	0.1569	0.084114	0	0
YTTRIAS	7	1800	1	0	0	0	0	0.048637	0.046236	0	0
MEANEST	7	1800	1	0	0	0	0	0.011831	0.11935	0	0
YUAN	4	400	3	0	0	0	0	0.031345	0.027208	0	0
YRAPT	5	800	1	0	0	0	0	0.041779	0.02564	0	0
MEATY	5	800	4	0	0	0	0	0.077268	0.045787	0	0
MEDICO	6	1400	1	0	0	0	0	0.063527	0.041789	0	0
MEDIANT	7	1800	1	0	0	0	0	0.025749	0.01261	0	0
YOUTH	5	800	2	0	0	0	0	0.083557	0.054297	0	0
MEDICATES	9	2600	1	0	0	0	0	0.072955	0.059446	0	0
MEDICATE	8	2200	1	0	0	0	0	0.054716	0.046236	0	0
MEDICARES	9	2600	1	0	0	0	0	0.087546	0.069354	0	0
MEDICARE	8	2200	1	0	0	0	0	0.054716	0.069354	0	0
MEDICAL	7	1800	1	0	0	0	0	0.048637	0.029723	0	0
MEDIC	5	800	3	0	0	0	0	0.056385	0.018099	0	0
MEDIATORY	9	2600	1	0	0	0	0	0.072955	0.083224	0	0
YOWE	4	400	1	0	0	0	0	0.064256	0.067811	0	0
MEDIATORS	9	2600	1	0	0	0	0	0.062533	0.052015	0	0
MEDIATOR	8	2200	2	0	0	0	0	0.036477	0.034677	0	0
MEDIAS	6	1400	4	0	0	0	0	0.019663	0.015444	0	0
MEDIANTS	8	2200	1	0	0	0	0	0.033672	0.026008	0	0
MEDIANS	7	1800	3	0	0	0	0	0.023038	0.013423	0	0
MEAWES	6	1400	1	0	0	0	0	0.075077	0.064583	0	0
MEDIAN	6	1400	4	0	0	0	0	0.045646	0.010764	0	0
MEDIAL	6	1400	1	0	0	0	0	0.027528	0.019734	0	0
YOWES	5	800	1	0	0	0	0	0.10862	0.048581	0	0
MEDIAE	6	1400	2	0	0	0	0	0.028478	0.015787	0	0
MEDIAD	6	1400	1	0	0	0	0	0.058989	0.039467	0	0
MEDIA	5	800	8	0	0	0	0	0.022677	0.014459	0	0
MEDALS	6	1400	2	0	0	0	0	0.02429	0.082454	0	0
YOWL	4	400	1	0	0	0	0	0.1729	0.077997	0	0
MECONINS	8	2200	1	0	0	0	0	0.062533	0.083224	0	0
MECONIN	7	1800	2	0	0	0	0	0.039794	0.083224	0	0
YPLAST	6	1400	1	0	0	0	0	0.058989	0.047361	0	0
MECHS	5	800	3	0	0	0	0	0.12345	0.18935	0	0
MEBOS	5	800	1	0	0	0	0	0.040231	0.040132	0	0
MASTOIDS	8	2200	1	0	0	0	0	0.062533	0.059446	0	0
MASTOID	7	1800	1	0	0	0	0	0.036477	0.023118	0	0
MASTING	7	1800	2	0	0	0	0	0.46486	0.41387	0	0
MARBELISE	9	2600	1	0	0	0	0	0.087546	0.083224	0	0
ZITIS	5	800	1	0	0	0	0	0.077589	0.092304	0	0
MANTUA	6	1400	4	0	0	0	0	0.082585	0.0444	0	0
MANTRAMS	8	2200	1	0	0	0	0	0.072955	0.083224	0	0
MANTRAM	7	1800	1	0	0	0	0	0.062533	0.046236	0	0
MANTOES	7	1800	2	0	0	0	0	0.014591	0.017338	0	0
ZIZANIA	7	1800	1	0	0	0	0	0.087546	0.083224	0	0
MANTLING	8	2200	1	0	0	0	0	0.087546	0.052015	0	0
MANTLES	7	1800	1	0	0	0	0	0.089858	0.23548	0	0
MANTLE	6	1400	2	1	1	0	0	0.10869	0.16776	0	0
ZIZIT	5	800	1	0	0	0	0	0.21725	0.18461	0	0
MANTISES	8	2200	1	0	0	0	0	0.039794	0.037829	0	0
ZOA	3	100	3	0	0	0	0	0.068756	0.065396	0	0
MANTID	6	1400	3	0	0	0	0	0.028478	0.015787	0	0
MANTIC	6	1400	2	0	0	0	0	0.037539	0.016521	0	0
ZOBO	4	400	1	0	0	0	0	0.18359	0.16714	0	0
ZOBOS	5	800	1	0	0	0	0	0.18104	0.15384	0	0
MANTES	6	1400	7	1	1	1	1	0.043476	0.093951	0	0
MANTELS	7	1800	1	0	0	0	0	0.17751	0.13139	0	0
MANTEEL	7	1800	1	0	0	0	0	0.031266	0.029723	0	0
MANTEAUS	8	2200	1	0	0	0	0	0.062533	0.069354	0	0
MANTEAU	7	1800	1	0	0	0	0	0.054716	0.041612	0	0
ZOEA	4	400	3	0	0	0	0	0.098856	0.077997	0	0
ZOEAS	5	800	3	0	0	0	0	0.12069	0.10256	0	0
ZOIC	4	400	2	0	0	0	0	0.14279	0.10636	0	0
MANSIONS	8	2200	1	0	0	0	0	0.062533	0.083224	0	0
MANSION	7	1800	2	0	0	0	0	0.036477	0.029723	0	0
MANRIDERS	9	2600	1	0	0	0	0	0.048637	0.069354	0	0
MANRIDER	8	2200	1	0	0	0	0	0.036477	0.046236	0	0
MANREDS	7	1800	2	0	0	0	0	0.019897	0.024478	0	0
MANTUAS	7	1800	2	0	0	0	0	0.072955	0.052015	0	0
MANTY	5	800	2	0	0	0	0	0.067298	0.062034	0	0
MANUAL	6	1400	1	0	0	0	0	0.11798	0.047361	0	0
MAPLE	5	800	7	0	0	0	0	0.031948	0.020978	0	0
MARARI	6	1400	2	0	0	0	0	0.048579	0.039467	0	0
ZINGIER	7	1800	1	0	0	0	0	0.087546	0.046236	0	0
MARAH	5	800	4	0	0	0	0	0.026494	0.014423	0	0
MARAGING	8	2200	2	0	0	0	0	0.087546	0.069354	0	0
MARAES	6	1400	5	0	0	0	0	0.015582	0.0091078	0	0
MARAE	5	800	10	0	0	0	0	0.011556	0.0075659	0	0
ZINGS	5	800	1	0	0	0	0	0.20575	0.39615	0	0
MAPPIST	7	1800	1	0	0	0	0	0.087546	0.059446	0	0
MAPPERS	7	1800	1	1	1	0	0	0.087546	0.30202	0	0
MAPPERIES	9	2600	1	0	0	0	0	0.087546	0.083224	0	0
MAPPER	6	1400	1	1	1	0	0	0.35323	0.41227	0	0
ZIRAM	5	800	1	0	0	0	0	0.10862	0.07692	0	0
MAPLES	6	1400	2	0	0	0	0	0.043466	0.032291	0	0
ZITHER	6	1400	1	0	0	0	0	0.11798	0.071041	0	0
MANUKA	6	1400	1	0	0	0	0	0.16517	0.1184	0	0
MAORMOR	7	1800	1	0	0	0	0	0.072955	0.069354	0	0
MANY	4	400	7	0	0	0	0	0.080851	0.11754	0	0
MANWISE	7	1800	1	0	0	0	0	0.072955	0.083224	0	0
ZITHERN	7	1800	1	0	0	0	0	0.072955	0.069354	0	0
ZITHERS	7	1800	1	0	0	0	0	0.072955	0.052015	0	0
ZITI	4	400	2	0	0	0	0	0.071396	0.068821	0	0
MANURES	7	1800	1	0	0	0	0	0.024318	0.059005	0	0
MANURED	7	1800	2	0	0	0	0	0.039794	0.037829	0	0
MANURE	6	1400	2	0	0	0	0	0.031763	0.047511	0	0
MANURANCES	10	3000	1	0	0	0	0	0.087546	0.083224	0	0
MANURANCE	9	2600	1	0	0	0	0	0.087546	0.083224	0	0
MANULS	6	1400	1	0	0	0	0	0.10323	0.041789	0	0
MANUL	5	800	3	0	0	0	0	0.072416	0.028845	0	0
MANRED	6	1400	6	0	0	0	0	0.016193	0.013404	0	0
ZOIST	5	800	1	0	0	0	0	0.12069	0.083913	0	0
MANORS	6	1400	3	0	0	0	0	0.32153	0.15421	0	0
MANGOS	6	1400	2	0	0	0	0	0.24129	0.24828	0	0
MANICURIST	10	3000	1	0	0	0	0	0.087546	0.083224	0	0
MANICURES	9	2600	1	0	0	0	0	0.087546	0.083224	0	0
MANICURE	8	2200	1	0	0	0	0	0.087546	0.069354	0	0
MANICS	6	1400	1	0	0	0	0	0.10466	0.038873	0	0
MANIC	5	800	5	0	0	0	0	0.050594	0.038461	0	0
MANIAS	6	1400	1	0	0	0	0	0.020143	0.063973	0	0
MANIACS	7	1800	1	0	0	0	0	0.029182	0.029723	0	0
ZOOPHAGANS	10	3000	2	0	0	0	0	0.087546	0.083224	0	0
ZOOS	4	400	2	0	0	0	0	0.38956	0.30412	0	0
MANIAC	6	1400	2	0	0	0	0	0.035907	0.0222	0	0
MANIA	5	800	9	0	0	0	0	0.062105	0.041721	0	0
ZORI	4	400	1	0	0	0	0	0.091795	0.1085	0	0
MANGS	5	800	3	2	2	0	0	0.43378	0.51648	0	0
ZORIS	5	800	1	0	0	0	0	0.12069	0.21367	0	0
MANIES	6	1400	5	2	2	1	1	0.19834	0.30412	0	0
MANGOES	7	1800	1	0	0	0	0	0.10269	0.17258	0	0
MANGO	5	800	3	0	0	0	0	0.16872	0.22929	0	0
MANGLES	7	1800	1	0	0	0	0	0.34136	0.36801	0	0
MANGLER	7	1800	1	1	1	0	0	0.36981	0.26846	0	0
MANGLE	6	1400	2	1	1	0	0	0.56978	0.31954	0	0
ZORRO	5	800	1	0	0	0	0	0.21725	0.11538	0	0
MANGEY	6	1400	2	0	0	0	0	0.11798	0.12217	0	0
MANGELS	7	1800	1	0	0	0	0	0.40343	0.10893	0	0
MANGEL	6	1400	2	0	0	0	0	0.49129	0.074366	0	0
MANGED	6	1400	4	0	0	0	0	0.32504	0.4504	0	0
MANGAS	6	1400	1	1	1	0	0	0.25399	0.064583	0	0
MANGANIC	8	2200	1	0	0	0	0	0.072955	0.083224	0	0
ZORROS	6	1400	1	0	0	0	0	0.16517	0.10149	0	0
MANICURISTS	11	3400	1	0	0	0	0	0.087546	0.083224	0	0
MANIHOT	7	1800	1	0	0	0	0	0.048637	0.032009	0	0
MANORIAL	8	2200	1	0	0	0	0	0.062533	0.041612	0	0
MANLIER	7	1800	1	0	0	0	0	0.025749	0.021901	0	0
ZOL	3	100	2	2	2	0	0	0.19897	0.29125	0	0
MANOES	6	1400	4	0	0	0	0	0.014489	0.0089925	0	0
ZOLS	4	400	2	1	1	1	1	0.11683	0.24529	0	0
MANNOSES	8	2200	1	0	0	0	0	0.062533	0.059446	0	0
MANNOSE	7	1800	2	0	0	0	0	0.039794	0.046236	0	0
MANNITOL	8	2200	1	0	0	0	0	0.087546	0.052015	0	0
MANNITE	7	1800	1	0	0	0	0	0.027358	0.029723	0	0
ZONA	4	400	1	0	0	0	0	0.098856	0.19812	0	0
ZONAE	5	800	1	0	0	0	0	0.13578	0.1923	0	0
ZONE	4	400	2	0	0	0	0	0.26782	0.26826	0	0
ZONES	5	800	1	0	0	0	0	0.14902	0.17194	0	0
ZOOEA	5	800	1	0	0	0	0	0.13578	0.092304	0	0
MANLY	5	800	2	0	0	0	0	0.10431	0.048581	0	0
MANITUS	7	1800	2	0	0	0	0	0.031266	0.029723	0	0
ZOOPHAGAN	9	2600	2	0	0	0	0	0.087546	0.083224	0	0
MANITU	6	1400	4	0	0	0	0	0.039326	0.021528	0	0
MANITOUS	8	2200	1	0	0	0	0	0.054716	0.069354	0	0
MANITOU	7	1800	1	0	0	0	0	0.043773	0.032009	0	0
MANITOS	7	1800	4	0	0	0	0	0.027358	0.013004	0	0
MANITO	6	1400	5	0	0	0	0	0.018352	0.010764	0	0
MANISES	7	1800	4	0	0	0	0	0.016212	0.013004	0	0
MANIOCS	7	1800	1	0	0	0	0	0.025749	0.041612	0	0
MANIOCA	7	1800	1	0	0	0	0	0.048637	0.037829	0	0
ZOOEAS	6	1400	1	0	0	0	0	0.13764	0.088801	0	0
MANIOC	6	1400	1	0	0	0	0	0.031763	0.021528	0	0
MANILLE	7	1800	1	0	0	0	0	0.029182	0.029723	0	0
MANILAS	7	1800	1	0	0	0	0	0.029182	0.019815	0	0
MANILA	6	1400	2	0	0	0	0	0.11593	0.014498	0	0
MARAS	5	800	10	2	2	2	2	0.23962	0.14716	0	0
MARBLY	6	1400	1	0	0	0	0	0.10323	0.088801	0	0
MASTIER	7	1800	3	0	0	0	0	0.28588	0.24873	0	0
MARCATO	7	1800	1	0	0	0	0	0.054716	0.041612	0	0
MASCON	6	1400	1	0	0	0	0	0.045881	0.074366	0	0
ZESTED	6	1400	2	1	1	0	0	0.26084	0.1184	0	0
MASCLED	7	1800	1	0	0	0	0	0.048637	0.041612	0	0
MASCLE	6	1400	1	0	0	0	0	0.039326	0.041789	0	0
MASAS	5	800	1	0	0	0	0	0.036208	0.067978	0	0
MASA	4	400	12	0	0	0	0	0.024887	0.053006	0	0
MARY	4	400	7	0	0	0	0	0.097135	0.068555	0	0
MARVIER	7	1800	1	0	0	0	0	0.087546	0.052015	0	0
MARVER	6	1400	1	0	0	0	0	0.16517	0.059201	0	0
ZESTS	5	800	2	0	0	0	0	0.098749	0.083913	0	0
MARTINIS	8	2200	1	0	0	0	0	0.048637	0.041612	0	0
MARTINI	7	1800	2	0	0	0	0	0.027358	0.020806	0	0
MARTING	7	1800	1	0	0	0	0	0.42899	0.40052	0	0
ZHO	3	100	2	0	0	0	0	0.19767	0.067502	0	0
MARTIAN	7	1800	1	0	0	0	0	0.024318	0.017338	0	0
ZHOOSH	6	1400	1	0	0	0	0	0.16517	0.14208	0	0
MARTIAL	7	1800	3	0	0	0	0	0.027358	0.023118	0	0
MARTENS	7	1800	5	0	0	0	0	0.010422	0.062111	0	0
MARTEN	6	1400	13	0	0	0	0	0.0089766	0.035004	0	0
MARTELS	7	1800	2	0	0	0	0	0.090286	0.038274	0	0
MARTEL	6	1400	3	0	0	0	0	0.075404	0.020607	0	0
ZIFF	4	400	1	0	0	0	0	0.32645	0.23399	0	0
ZILAS	5	800	3	0	0	0	0	0.072416	0.041956	0	0
MARSHY	6	1400	2	0	0	0	0	0.091761	0.15549	0	0
MARSHED	7	1800	1	0	0	0	0	0.11981	0.17258	0	0
MARSH	5	800	7	0	0	0	0	0.075914	0.11276	0	0
MARSES	6	1400	2	1	1	0	0	0.50665	0.41501	0	0
MARS	4	400	39	21	21	8	8	0.44757	0.43409	0	0
MARRY	5	800	2	0	0	0	0	0.3221	0.20648	0	0
MASCOT	6	1400	1	0	0	0	0	0.045881	0.039467	0	0
ZEST	4	400	4	1	1	0	0	0.2095	0.10171	0	0
ZERO	4	400	2	0	0	0	0	0.12027	0.061999	0	0
ZEN	3	100	4	0	0	0	0	0.16503	0.18524	0	0
ZED	3	100	6	1	1	0	0	0.1285	0.042119	0	0
ZEDA	4	400	1	0	0	0	0	0.14932	0.048748	0	0
MASTERINGS	10	3000	1	0	0	0	0	0.062533	0.083224	0	0
MASTERING	9	2600	1	0	0	0	0	0.15975	0.059446	0	0
ZEDAS	5	800	1	0	0	0	0	0.2374	0.07692	0	0
MASTERATE	9	2600	1	0	0	0	0	0.039794	0.046236	0	0
ZEIN	4	400	6	0	0	0	0	0.027343	0.050464	0	0
MASSIF	6	1400	1	0	0	0	0	0.10323	0.078934	0	0
MASSEUR	7	1800	1	0	0	0	0	0.036477	0.037829	0	0
ZEINS	5	800	2	0	0	0	0	0.054312	0.087411	0	0
ZEL	3	100	2	0	0	0	0	0.18491	0.11341	0	0
MASONIC	7	1800	1	0	0	0	0	0.039794	0.032009	0	0
ZELS	4	400	1	0	0	0	0	0.12695	0.10974	0	0
MASLINS	7	1800	1	0	0	0	0	0.029182	0.029723	0	0
ZERIBA	6	1400	1	0	0	0	0	0.11798	0.1184	0	0
MASLIN	6	1400	7	0	0	0	0	0.023596	0.014208	0	0
MASKINGS	8	2200	1	0	0	0	0	0.087546	0.069354	0	0
MASKING	7	1800	1	0	0	0	0	0.20539	0.059446	0	0
MASKERS	7	1800	1	0	0	0	0	0.30472	0.17702	0	0
MASKER	6	1400	1	0	0	0	0	0.31882	0.18069	0	0
MASKEG	6	1400	1	0	0	0	0	0.10323	0.088801	0	0
MASK	4	400	1	0	0	0	0	0.45487	0.21638	0	0
MASHING	7	1800	1	1	1	0	0	0.048637	0.21965	0	0
MASHIE	6	1400	1	0	0	0	0	0.091293	0.16243	0	0
ZENITH	6	1400	1	0	0	0	0	0.13764	0.064583	0	0
MASHER	6	1400	3	2	2	0	0	0.47957	0.44307	0	0
MASES	5	800	12	7	7	4	4	0.5221	0.44952	0	0
ZENS	4	400	1	0	0	0	0	0.25141	0.19148	0	0
MARRON	6	1400	1	0	0	0	0	0.051616	0.081448	0	0
MARRING	7	1800	1	0	0	0	0	0.49434	0.36801	0	0
ZILL	4	400	1	1	1	0	0	0.38085	0.2721	0	0
MARDY	5	800	3	0	0	0	0	0.1098	0.13528	0	0
MARIDS	6	1400	2	0	0	0	0	0.02429	0.036392	0	0
MARID	5	800	10	0	0	0	0	0.024544	0.025418	0	0
MARIA	5	800	9	0	0	0	0	0.012069	0.01904	0	0
ZIN	3	100	8	3	3	2	2	0.25131	0.36401	0	0
ZINCIC	6	1400	1	0	0	0	0	0.16517	0.1184	0	0
MARGINING	9	2600	1	0	0	0	0	0.23962	0.083224	0	0
ZINCO	5	800	1	0	0	0	0	0.12069	0.092304	0	0
MARGES	6	1400	2	1	1	0	0	0.49542	0.26615	0	0
MARG	4	400	15	3	3	1	1	0.38504	0.17217	0	0
ZINCOS	6	1400	1	0	0	0	0	0.11798	0.10149	0	0
MAREROS	7	1800	3	0	0	0	0	0.021886	0.018915	0	0
MARERO	6	1400	5	0	0	0	0	0.023596	0.01393	0	0
ZINCS	5	800	1	0	0	0	0	0.15518	0.092304	0	0
MARDIER	7	1800	1	0	0	0	0	0.031266	0.032009	0	0
MARINERS	8	2200	1	0	0	0	0	0.24555	0.026008	0	0
MARDIED	7	1800	1	0	0	0	0	0.033672	0.037829	0	0
ZINCY	5	800	1	0	0	0	0	0.21725	0.15384	0	0
MARCONIS	8	2200	1	0	0	0	0	0.048637	0.034677	0	0
MARCONI	7	1800	1	0	0	0	0	0.031266	0.021901	0	0
MARCHESI	8	2200	1	0	0	0	0	0.048637	0.041612	0	0
ZINEB	5	800	1	0	0	0	0	0.13578	0.10256	0	0
MARCHESE	8	2200	1	0	0	0	0	0.048637	0.083224	0	0
MARCHES	7	1800	2	0	0	0	0	0.26104	0.26278	0	0
MARCHER	7	1800	2	0	0	0	0	0.38197	0.069354	0	0
MARCHEN	7	1800	1	0	0	0	0	0.033672	0.034677	0	0
MARCHED	7	1800	2	0	0	0	0	0.22161	0.14161	0	0
ZING	4	400	2	0	0	0	0	0.21426	0.41676	0	0
MARCEL	6	1400	2	0	0	0	0	0.10466	0.041789	0	0
MARINA	6	1400	2	0	0	0	0	0.019206	0.015444	0	0
MARISH	6	1400	3	0	0	0	0	0.017571	0.016521	0	0
MARRIEDS	8	2200	1	0	0	0	0	0.072955	0.046236	0	0
MARMALISE	9	2600	1	0	0	0	0	0.087546	0.069354	0	0
MARRIED	7	1800	1	0	0	0	0	0.039794	0.3397	0	0
ZILLION	7	1800	1	0	0	0	0	0.087546	0.059446	0	0
MARRED	6	1400	2	1	1	1	1	0.20076	0.37348	0	0
MARRAS	6	1400	1	0	0	0	0	0.11412	0.11784	0	0
MARRA	5	800	3	0	0	0	0	0.065195	0.13306	0	0
MARORS	6	1400	3	0	0	0	0	0.057058	0.048869	0	0
MAROR	5	800	4	0	0	0	0	0.039363	0.042363	0	0
MARMS	5	800	6	0	0	0	0	0.036208	0.049309	0	0
MARMITES	8	2200	1	0	0	0	0	0.054716	0.046236	0	0
MARMITE	7	1800	1	0	0	0	0	0.043773	0.032009	0	0
MARMELIZES	10	3000	1	0	0	0	0	0.087546	0.069354	0	0
MARMELIZE	9	2600	1	0	0	0	0	0.087546	0.069354	0	0
MARMELISE	9	2600	1	0	0	0	0	0.087546	0.069354	0	0
MARLSTONE	9	2600	1	0	0	0	0	0.062533	0.059446	0	0
MARITAL	7	1800	2	0	0	0	0	0.027358	0.024478	0	0
ZILLIONS	8	2200	1	0	0	0	0	0.087546	0.059446	0	0
MARLITES	8	2200	1	0	0	0	0	0.033672	0.020806	0	0
MARLITE	7	1800	2	0	0	0	0	0.025749	0.056645	0	0
MARLINS	7	1800	2	1	1	0	0	0.095849	0.10115	0	0
MARLING	7	1800	1	1	1	0	0	0.34136	0.088508	0	0
MARLIN	6	1400	2	1	1	0	0	0.17874	0.075289	0	0
MARLIER	7	1800	1	0	0	0	0	0.033672	0.024478	0	0
MARKINGS	8	2200	1	1	1	0	0	0.087546	0.2023	0	0
MARKING	7	1800	2	2	2	0	0	0.20539	0.17702	0	0
MARKETS	7	1800	1	0	0	0	0	0.11981	0.059446	0	0
MARKET	6	1400	1	0	0	0	0	0.20185	0.17104	0	0
MARKA	5	800	3	0	0	0	0	0.072416	0.083913	0	0
MARK	4	400	5	3	3	1	1	0.56721	0.33769	0	0
YONIC	5	800	3	0	0	0	0	0.040231	0.023668	0	0
MELLITES	8	2200	1	0	0	0	0	0.062533	0.11801	0	0
MINTIER	7	1800	2	0	0	0	0	0.1637	0.1798	0	0
MIDGE	5	800	1	1	1	0	0	0.19289	0.28959	0	0
MIHI	4	400	3	0	0	0	0	0.065289	0.029249	0	0
MIHAS	5	800	5	0	0	0	0	0.025261	0.014888	0	0
MIHA	4	400	12	0	0	0	0	0.011899	0.0099149	0	0
MIGNONS	7	1800	1	0	0	0	0	0.062533	0.052015	0	0
MIGNON	6	1400	1	0	0	0	0	0.091761	0.059201	0	0
MIGHTY	6	1400	1	0	0	0	0	0.13764	0.088801	0	0
MIGHTST	7	1800	1	0	0	0	0	0.072955	0.059446	0	0
MIGHTS	6	1400	4	1	1	1	1	0.18259	0.15549	0	0
MIGHTEST	8	2200	1	0	0	0	0	0.062533	0.2023	0	0
MIGHT	5	800	5	1	1	1	1	0.24037	0.19615	0	0
MIGG	4	400	1	1	1	0	0	0.27376	0.30412	0	0
MIEVES	6	1400	2	0	0	0	0	0.082585	0.071041	0	0
MIEVE	5	800	2	0	0	0	0	0.083557	0.05128	0	0
MIENS	5	800	15	0	0	0	0	0.023205	0.02834	0	0
MIELIES	7	1800	2	0	0	0	0	0.036477	0.024478	0	0
MIELIE	6	1400	2	0	0	0	0	0.048579	0.030887	0	0
MIDSTS	6	1400	4	0	0	0	0	0.091761	0.054647	0	0
YERKS	5	800	1	0	0	0	0	0.10862	0.054297	0	0
MIDSOLES	8	2200	1	0	0	0	0	0.087546	0.052015	0	0
MIDSOLE	7	1800	2	0	0	0	0	0.048637	0.032009	0	0
MIDRANGE	8	2200	1	0	0	0	0	0.087546	0.052015	0	0
MIDLEG	6	1400	1	0	0	0	0	0.13764	0.078934	0	0
MIDLANDS	8	2200	1	0	0	0	0	0.087546	0.083224	0	0
MIDLANDERS	10	3000	1	0	0	0	0	0.087546	0.083224	0	0
MIDLANDER	9	2600	1	0	0	0	0	0.087546	0.069354	0	0
MIDLAND	7	1800	1	0	0	0	0	0.087546	0.059446	0	0
MIDIS	5	800	1	0	0	0	0	0.085729	0.023076	0	0
MIDIRONS	8	2200	1	0	0	0	0	0.087546	0.083224	0	0
MIDIRON	7	1800	1	0	0	0	0	0.062533	0.059446	0	0
MIHIED	6	1400	1	0	0	0	0	0.068821	0.071041	0	0
MIHIS	5	800	1	0	0	0	0	0.09052	0.041956	0	0
MIHRAB	6	1400	1	0	0	0	0	0.13764	0.071041	0	0
MILDEST	7	1800	1	0	0	0	0	0.043773	0.12081	0	0
MILIARY	7	1800	1	0	0	0	0	0.087546	0.083224	0	0
MILIA	5	800	6	0	0	0	0	0.028585	0.039246	0	0
MILFS	5	800	2	1	1	0	0	0.077589	0.048581	0	0
MILF	4	400	5	1	1	0	0	0.031345	0.039454	0	0
MILESTONES	10	3000	1	0	0	0	0	0.087546	0.083224	0	0
YELLOW	6	1400	1	0	0	0	0	0.13764	0.064583	0	0
