word	len	present	found	opportunity	pts	lc	beliefRaw	beliefWeighted	present_s7to10	found_s7to10	beliefWeighted_s7to10	present_train	found_train	beliefWeighted_train	present_test	found_test	beliefWeighted_test	present_q1	found_q1	beliefWeighted_q1	present_q4	found_q4	beliefWeighted_q4
DONNART	7	10	0	1.6765	1800	7	0.019722	0.10149	4	0	0.31332	3	0	0.31943	1	0	0.58418				4	0	0.30827
DONNAS	6	23	0	13.062	1400	6	0.015769	0.021232	4	0	0.12016	3	0	0.15349	1	0	0.2851	6	0	0.08504	4	0	0.11932
DONNAT	6	26	0	15.489	1400	6	0.014093	0.018116	12	0	0.042508	10	0	0.053557	2	0	0.21216	3	0	0.11205	12	0	0.042171
DONNATS	7	16	0	5.2344	1800	7	0.013139	0.043462	7	0	0.099821	6	0	0.11715	1	0	0.4714	2	0	0.26366	7	0	0.09838
DONNE	5	65	39	45.743	800	5	0.5844	0.83712	21	11	0.69744	17	8	0.61885	4	3	0.83158	14	9	0.82883	21	11	0.6973
DONNED	6	9	3	6.8067	1400	6	0.30275	0.41979	2	1	0.47381	2	1	0.47595				2	1	0.54758	2	1	0.47351
DONNEE	6	14	2	9.423	1400	6	0.1478	0.21951	5	1	0.3491	4	1	0.35321	1	0	0.39449	3	1	0.36892	5	1	0.34874
DONNEES	7	11	1	5.4516	1800	7	0.095275	0.19728	4	0	0.11516	3	0	0.12414	1	0	0.58418	3	1	0.65377	4	0	0.11349
DONNERD	7	5	0	2.3825	1800	7	0.033861	0.080236	1	0	0.23076	1	0	0.24069				1	0	0.32857	1	0	0.22719
DONNERED	8	1	0	0.48184	2200	7	0.079392	0.18399															
DONNERT	7	17	0	6.3167	1800	7	0.012447	0.037022	4	0	0.14601	4	0	0.156				3	0	0.14448	4	0	0.14385
DONNES	6	36	22	22.579	1400	6	0.58598	0.94359	11	5	0.68181	10	5	0.71807	1	0	0.28557	10	6	0.8769	11	5	0.68182
DONNIES	7	14	0	4.6014	1800	7	0.014784	0.048384	9	0	0.075763	6	0	0.098067	3	0	0.35681	2	0	0.25841	9	0	0.074683
DONNIKER	8	1	0	0.63322	2200	7	0.079392	0.16681										1	0	0.188			
DONNIKERS	9	1	0	0.63322	2600	7	0.079392	0.16681										1	0	0.188			
DONNISH	7	7	0	2.3828	1800	7	0.026315	0.080229	4	0	0.15815	2	0	0.25765	2	0	0.34628				4	0	0.1558
DONNISM	7	2	0	0.61801	1800	7	0.059418	0.16839	1	0	0.23407	1	0	0.24392				1	0	0.29256	1	0	0.23045
DONNISMS	8	1	0	0.10425	2200	7	0.079392	0.24759										1	0	0.29256			
DONNOT	6	9	0	5.7389	1400	6	0.03544	0.044121	1	0	0.21632	1	0	0.23229				1	0	0.21384	1	0	0.21508
DONNOTS	7	5	0	1.8935	1800	7	0.033861	0.093852	1	0	0.31562	1	0	0.32157				1	0	0.32857	1	0	0.31053
DONNY	5	10	0	6.9146	800	5	0.049884	0.053419	6	0	0.087383	4	0	0.11551	2	0	0.2033	1	0	0.23679	6	0	0.087163
DONOR	5	55	2	39.097	800	5	0.045651	0.060358	23	0	0.025984	20	0	0.03043	3	0	0.15195	9	1	0.20118	23	0	0.025924
DONORS	6	24	1	14.928	1400	6	0.053302	0.081326	6	0	0.073857	5	0	0.089742	1	0	0.2851	7	0	0.062749	6	0	0.073299
DONS	4	325	82	230.23	400	4	0.2524	0.35629	94	25	0.35001	68	21	0.40154	26	4	0.22269	70	20	0.45877	96	25	0.34292
DONSHIP	7	1	0	0	1800	7	0.079392	0.27371	1	0	0.36554	1	0	0.36742							1	0	0.35951
DONSHIPS	8	1	0	0	2200	7	0.079392	0.27371	1	0	0.36554	1	0	0.36742							1	0	0.35951
DONSIE	6	64	0	32.895	1400	6	0.0060061	0.0088279	18	0	0.034845	11	0	0.065707	7	0	0.083231	20	0	0.030789	18	0	0.034565
DONSIER	7	34	0	9.6679	1800	7	0.0065649	0.025379	9	0	0.12818	5	0	0.17587	4	0	0.38252	11	0	0.064375	9	0	0.1263
DONSIEST	8	10	0	2.794	2200	7	0.019722	0.071506	4	0	0.22471	1	0	0.32533	3	0	0.41852	3	0	0.14422	4	0	0.22124
DONSY	5	27	0	19.842	800	5	0.021456	0.020869	9	0	0.056688	9	0	0.05871				4	0	0.14096	9	0	0.056552
DONUT	5	48	8	36.066	800	5	0.16998	0.2255	19	4	0.28069	13	2	0.21036	6	2	0.45386	9	1	0.16883	19	4	0.28059
DONUTS	6	23	3	13.042	1400	6	0.13471	0.23409	10	2	0.30808	8	1	0.21509	2	1	0.61583	3	0	0.13458	10	2	0.30788
DONUTTED	8	3	0	1.3718	2200	7	0.047474	0.1146	2	0	0.15595	2	0	0.16614							2	0	0.15363
DONZEL	6	1	0	0.89338	1400	6	0.12341	0.15393													1	0	0.16963
DONZELS	7	1	0	0.92477	1800	7	0.079392	0.14138													1	0	0.17903
DOO	3	303	203	227.57	100	3	0.66595	0.88853	96	65	0.85003	68	45	0.84371	28	20	0.82584	53	39	1	98	66	0.84429
DOOB	4	35	0	25.603	400	4	0.025954	0.024909	12	0	0.072332	8	0	0.1032	4	0	0.15735	1	0	0.29489	13	0	0.066114
DOOBIE	6	4	0	2.7749	1400	6	0.063916	0.078279	1	0	0.19678	1	0	0.21221				1	0	0.246	1	0	0.1956
DOOBIES	7	1	0	0.53508	1800	7	0.079392	0.17756															
DOOBREY	7	1	0	0	1800	7	0.079392	0.27371	1	0	0.36554	1	0	0.36742							1	0	0.35951
DOOBREYS	8	1	0	0	2200	7	0.079392	0.27371	1	0	0.36554	1	0	0.36742							1	0	0.35951
DOOBRIE	7	2	0	0.70782	1800	7	0.059418	0.15947	2	0	0.20608	1	0	0.31036	1	0	0.39827				2	0	0.20293
DOOBRIES	8	2	0	0.70782	2200	7	0.059418	0.15947	2	0	0.20608	1	0	0.31036	1	0	0.39827				2	0	0.20293
DOOBRY	6	2	0	1.325	1400	6	0.094188	0.126	2	0	0.14067	2	0	0.15361							2	0	0.13973
DOOBS	5	5	0	3.561	800	5	0.081735	0.08972	2	0	0.19684	2	0	0.20274							2	0	0.19627
DOOCE	5	22	0	15.26	800	5	0.025777	0.026618	4	0	0.11925	4	0	0.1232				4	0	0.11518	4	0	0.11894
DOOCED	6	6	0	2.8997	1400	6	0.04837	0.075808										2	0	0.15524			
DOOCES	6	11	0	5.8217	1400	6	0.03008	0.04359	2	0	0.15435	2	0	0.16803				2	0	0.19714	2	0	0.15334
DOOCING	7	2	0	1.2363	1800	7	0.059418	0.12158										1	0	0.15067			
DOODAH	6	4	0	1.9978	1400	6	0.063916	0.098215	3	0	0.13425	1	0	0.30493	2	0	0.17416				3	0	0.13334
DOODAHS	7	1	0	0	1800	7	0.079392	0.27371	1	0	0.36554				1	0	0.58418				1	0	0.35951
DOODIES	7	8	1	4.1337	1800	7	0.12393	0.24805	1	0	0.22447	1	0	0.23455							2	0	0.14662
DOODLE	6	5	1	2.7134	1400	6	0.19352	0.34502	1	0	0.20208				1	0	0.25719				1	0	0.20088
DOODLER	7	3	0	1.1232	1800	7	0.047474	0.1281	1	0	0.36554				1	0	0.58418				1	0	0.35951
DOODLERS	8	2	0	0.74335	2200	7	0.059418	0.1562	1	0	0.36554				1	0	0.58418				1	0	0.35951
DOODLES	7	1	0	0	1800	7	0.079392	0.27371	1	0	0.36554				1	0	0.58418				1	0	0.35951
DOODY	5	1	0	0.50965	800	5	0.16708	0.23507															
DOOFER	6	3	0	1.956	1400	6	0.076154	0.09958															
DOOFERS	7	1	0	0.32879	1800	7	0.079392	0.20537															
DOOFUS	6	2	0	0.95406	1400	6	0.094188	0.14928															
DOOK	4	13	7	10.106	400	4	0.47465	0.64325	8	4	0.59362	4	1	0.34029	4	3	0.75521				8	4	0.59323
DOOKET	6	2	0	0.57734	1400	6	0.094188	0.18376	2	0	0.20236	1	0	0.2432	1	0	0.33702				2	0	0.20116
DOOKETS	7	1	0	0	1800	7	0.079392	0.27371	1	0	0.36554	1	0	0.36742							1	0	0.35951
DOOKING	7	1	0	0.46491	1800	7	0.079392	0.18613	1	0	0.24236	1	0	0.25198							1	0	0.23859
DOOKS	5	8	4	6.7384	800	5	0.42841	0.54766	5	2	0.44986	3	1	0.38706	2	1	0.48772				5	2	0.44953
DOOL	4	121	62	89.372	400	4	0.50458	0.68723	43	23	0.71357	34	20	0.76986	9	3	0.44565	23	12	0.73207	43	23	0.71344
DOOLAN	6	19	0	12.361	1400	6	0.018741	0.022341	10	0	0.043139	8	0	0.055577	2	0	0.19793	4	0	0.10341	10	0	0.042797
DOOLANS	7	7	0	3.4288	1800	7	0.026315	0.061229	5	0	0.1028	5	0	0.11121				1	0	0.15067	5	0	0.10131
DOOLE	5	66	27	47.679	800	5	0.40156	0.55945	27	11	0.53264	21	9	0.55273	6	2	0.4319	13	6	0.68231	27	11	0.53255
DOOLEE	6	14	0	10.297	1400	6	0.024517	0.026403	6	0	0.062378	5	0	0.080759	1	0	0.22786	4	0	0.096691	6	0	0.061898
DOOLEES	7	7	0	3.7574	1800	7	0.026315	0.056989	3	0	0.13193	3	0	0.14152				2	0	0.15724	3	0	0.12999
DOOLES	6	34	18	22.608	1400	6	0.5079	0.7734	13	6	0.6585	10	5	0.65703	3	1	0.54956	9	4	0.66405	13	6	0.65849
DOOLIE	6	19	5	12.704	1400	6	0.25434	0.38522	7	2	0.42179	5	2	0.50407	2	0	0.21572	2	0	0.20573	7	2	0.42159
DOOLIES	7	11	4	3.2137	1800	7	0.32649	1	5	2	1	4	2	0.98465	1	0	0.58418	1	0	0.23407	5	2	1
DOOLS	5	53	26	40.156	800	5	0.47716	0.63671	22	12	0.68244	17	11	0.80152	5	1	0.28333	8	3	0.54175	22	12	0.68232
DOOLY	5	10	4	7.2403	800	5	0.36163	0.51575	3	1	0.38971	3	1	0.39255				2	1	0.5389	3	1	0.38925
DOOM	4	49	23	38.093	400	4	0.45408	0.5931	20	6	0.35659	14	5	0.42702	6	1	0.23618	5	4	0.96478	21	6	0.34368
DOOMED	6	6	0	3.9161	1400	6	0.04837	0.060304	3	0	0.099154	2	0	0.13055	1	0	0.25719				3	0	0.098437
DOOMIER	7	2	1	0.66785	1800	7	0.31101	0.76723	1	0	0.36554	1	0	0.36742							1	0	0.35951
DOOMILY	7	1	0	0.66785	1800	7	0.079392	0.16332															
DOOMING	7	1	1	0.5539	1800	7	0.41556	0.82393															
DOOMS	5	21	9	14.711	800	5	0.40452	0.58704	9	4	0.53828	6	3	0.57926	3	1	0.40594	2	1	0.63257	9	4	0.53805
DOOMSTER	8	3	0	1.578	2200	7	0.047474	0.10539	1	0	0.24871				1	0	0.42185				1	0	0.24483
DOOMSTERS	9	2	0	1.1484	2600	7	0.059418	0.12659															
DOOMY	5	2	1	1.4185	800	5	0.33949	0.51668	1	0	0.24726	1	0	0.25417							1	0	0.2465
DOON	4	126	30	93.613	400	4	0.23876	0.32146	45	12	0.34155	30	6	0.26931	15	6	0.47173	16	2	0.21036	45	12	0.34153
DOONA	5	49	0	36.404	800	5	0.012349	0.01172	15	0	0.036976	10	0	0.053113	5	0	0.10761	8	0	0.063063	15	0	0.03689
DOONAS	6	14	0	7.5203	1400	6	0.024517	0.034954	3	0	0.14104	1	0	0.20853	2	0	0.24529	3	0	0.13431	3	0	0.14009
DOOR	4	161	49	116.63	400	4	0.30332	0.41938	55	14	0.32886	41	9	0.28746	14	5	0.44321	32	11	0.52372	56	15	0.34568
DOORCASE	8	2	0	1.1986	2200	7	0.059418	0.12368	1	0	0.25297	1	0	0.26223				1	0	0.16984	1	0	0.24901
DOORED	6	22	3	15.554	1400	6	0.14027	0.19869	5	0	0.069579	4	0	0.084497	1	0	0.2817	3	1	0.55512	5	0	0.06905
DOORLESS	8	1	0	0.66946	2200	7	0.079392	0.16316										1	0	0.18351			
DOORMAN	7	1	0	0.22496	1800	7	0.079392	0.22295	1	0	0.29339	1	0	0.30075							1	0	0.28871
DOORMAT	7	5	0	0.95995	1800	7	0.033861	0.13883	3	0	0.21306	2	0	0.30075	1	0	0.42185	1	0	0.24151	3	0	0.20979
DOORMATS	8	4	0	0.95995	2200	7	0.039528	0.13883	2	0	0.21306	1	0	0.30075	1	0	0.42185	1	0	0.24151	2	0	0.20979
DOORMEN	7	1	0	0	1800	7	0.079392	0.27371															
DOORN	5	53	0	38.455	800	5	0.011464	0.011116	19	0	0.029511	11	0	0.048734	8	0	0.072974	7	0	0.081183	20	0	0.028592
DOORNAIL	8	1	0	0.16762	2200	7	0.079392	0.23401										1	0	0.27429			
DOORNS	6	16	0	7.8585	1400	6	0.021826	0.033627	4	0	0.13408	1	0	0.30493	3	0	0.17393	2	0	0.14334	5	0	0.11332
DOORS	5	75	25	54.684	800	5	0.32943	0.45387	21	8	0.48634	16	4	0.33557	5	4	0.81672	16	6	0.58966	21	8	0.48623
DOORSILL	8	1	0	0.5699	2200	7	0.079392	0.17359	1	0	0.22522	1	0	0.23528							1	0	0.22175
DOORSMEN	8	3	0	1.225	2200	7	0.047474	0.1222										1	0	0.25961			
DOORSTEP	8	1	0	0.42742	2200	7	0.079392	0.19106	1	0	0.24913	1	0	0.25853							1	0	0.24524
DOOS	4	149	32	108.76	400	4	0.21592	0.29552	51	10	0.26062	35	8	0.31353	16	2	0.18102	26	4	0.24853	51	10	0.26062
DOOSES	6	21	0	14.23	1400	6	0.017127	0.019609	9	0	0.046531	5	0	0.092821	4	0	0.097592	2	0	0.16508	9	0	0.046163
DOOSRA	6	25	0	15.269	1400	6	0.014611	0.01836	11	0	0.047723	7	0	0.078979	4	0	0.12346	5	0	0.074087	11	0	0.047347
DOOSRAS	7	6	0	3.0839	1800	7	0.029615	0.066415	1	0	0.25184	1	0	0.26114				2	0	0.10889	1	0	0.2479
DOOZER	6	1	0	0.14062	1400	6	0.12341	0.25096	1	0	0.27205				1	0	0.34926				1	0	0.27067
DOOZERS	7	1	0	0	1800	7	0.079392	0.27371	1	0	0.36554				1	0	0.58418				1	0	0.35951
DOOZIE	6	1	0	0.14062	1400	6	0.12341	0.25096	1	0	0.27205				1	0	0.34926				1	0	0.27067
DOOZIES	7	1	0	0	1800	7	0.079392	0.27371	1	0	0.36554				1	0	0.58418				1	0	0.35951
DOP	3	263	136	192.6	100	3	0.5145	0.70367	66	35	0.71782	46	19	0.56313	20	16	1	44	27	0.85308	67	35	0.70745
DOPA	4	94	2	68.042	400	4	0.030743	0.038401	26	1	0.078795	17	1	0.11487	9	0	0.08952	17	0	0.051407	26	1	0.078869
DOPAMINE	8	2	0	0.57356	2200	7	0.059418	0.17318										1	0	0.26945			
DOPAMINES	9	2	0	0.57356	2600	7	0.059418	0.17318										1	0	0.26945			
DOPANT	6	13	0	8.0777	1400	6	0.026128	0.03282	2	0	0.17301	1	0	0.21451	1	0	0.31815				2	0	0.17192
DOPANTS	7	5	0	2.7255	1800	7	0.033861	0.072825															
DOPAS	5	42	0	30.801	800	5	0.014277	0.013761	12	0	0.044887	6	0	0.076106	6	0	0.097273	9	0	0.061587	12	0	0.044781
DOPATTA	7	2	0	1	1800	7	0.059418	0.13603															
DOPE	4	115	84	81.683	400	4	0.71512	1	30	24	1	17	12	0.87606	13	12	1	24	20	1	31	24	1
DOPED	5	18	7	12.551	800	5	0.36677	0.53449	6	1	0.25723	2	0	0.15394	4	1	0.38311	2	1	0.6055	7	1	0.22823
DOPEHEAD	8	1	0	0.53847	2200	7	0.079392	0.17716	1	0	0.23009				1	0	0.39413				1	0	0.22654
DOPEHEADS	9	1	0	0.53847	2600	7	0.079392	0.17716	1	0	0.23009				1	0	0.39413				1	0	0.22654
DOPER	5	69	51	50.476	800	5	0.71891	0.99215	19	14	0.91602	13	8	0.72773	6	6	1	16	13	1	19	14	0.91585
DOPERS	6	36	28	27.316	1400	6	0.74295	0.99754	12	10	0.98534	7	5	0.76805	5	5	1	8	5	0.78717	12	10	0.98547
DOPES	5	58	34	43.301	800	5	0.56945	0.77096	16	9	0.69932	9	4	0.51164	7	5	0.88024	15	12	1	17	9	0.66365
DOPEST	6	26	0	16.974	1400	6	0.014093	0.016624	7	0	0.060993	3	0	0.11411	4	0	0.12551	5	0	0.094587	7	0	0.060522
DOPESTER	8	3	0	0.94033	2200	7	0.047474	0.14024										2	0	0.16941			
DOPESTERS	9	1	0	0.38857	2600	7	0.079392	0.19645										1	0	0.22523			
DOPEY	5	7	0	5.3074	800	5	0.065107	0.066268	3	0	0.12533	2	0	0.15266	1	0	0.26247	1	0	0.22129	4	0	0.10516
DOPIER	6	24	3	13.678	1400	6	0.12957	0.22398	6	1	0.32062	4	1	0.41418	2	0	0.21345	6	1	0.35257	6	1	0.32026
DOPIEST	7	14	0	3.951	1800	7	0.014784	0.054755	2	0	0.2816	1	0	0.2896	1	0	0.58418	4	0	0.15428	2	0	0.27713
DOPILY	6	4	0	2.2535	1400	6	0.063916	0.090622															
DOPINESS	8	2	0	0.53508	2200	7	0.059418	0.17756	1	0	0.36554	1	0	0.36742							1	0	0.35951
DOPING	6	10	6	6.8334	1400	6	0.52342	0.79875	3	1	0.47429	1	0	0.23819	2	1	0.60311	2	2	0.79998	3	1	0.47399
DOPINGS	7	7	4	5.6539	1800	7	0.47201	0.64295	2	1	0.55383	1	0	0.24701	1	1	0.78063	2	2	0.91569	2	1	0.55132
DOPPER	6	4	3	2.9255	1400	6	0.54601	0.82926	2	2	0.88821	2	2	0.87837							2	2	0.88857
DOPPERS	7	1	0	0.80567	1800	7	0.079392	0.15077															
DOPPIE	6	4	1	2.732	1400	6	0.22461	0.34333	2	0	0.14102	1	0	0.20376	1	0	0.25152				2	0	0.14007
DOPPIES	7	1	1	0.98928	1800	7	0.41556	0.64251															
DOPPING	7	1	1	1	1800	7	0.41556	0.63904	1	1	0.6969				1	1	0.78063				1	1	0.69355
DOPPINGS	8	1	1	1	2200	7	0.41556	0.63904	1	1	0.6969				1	1	0.78063				1	1	0.69355
DOPPIO	6	1	0	0	1400	6	0.12341	0.28445															
DOPPIOS	7	1	0	0	1800	7	0.079392	0.27371															
DOPS	4	96	41	69.647	400	4	0.42062	0.5831	22	10	0.57629	15	7	0.55919	7	3	0.54404	18	5	0.43674	22	10	0.57613
DOPY	4	20	0	15.227	400	4	0.042261	0.040053	7	0	0.096759	6	0	0.11077	1	0	0.26641	3	0	0.17853	8	0	0.088678
DOR	3	844	582	599.63	100	3	0.68804	0.96903	243	169	0.91018	175	131	0.96166	68	38	0.7526	182	128	1	251	174	0.90803
DORAD	5	70	1	47.756	800	5	0.022519	0.029366	17	0	0.036903	14	0	0.046092	3	0	0.14797	17	0	0.036002	17	0	0.036817
DORADO	6	16	0	9.0008	1400	6	0.021826	0.029807	5	0	0.082231	2	0	0.1608	3	0	0.1456	3	0	0.17618	5	0	0.081618
DORADOS	7	10	0	1.6025	1800	7	0.019722	0.10439	2	0	0.27341	1	0	0.36742	1	0	0.4578				2	0	0.26909
DORADS	6	23	0	12.348	1400	6	0.015769	0.022363	3	0	0.12648	2	0	0.1932	1	0	0.22786	5	0	0.089034	3	0	0.12561
DORB	4	73	3	51.366	400	4	0.05215	0.069233	32	1	0.068772	24	1	0.09094	8	0	0.098446	10	1	0.19881	33	1	0.06657
DORBA	5	35	0	24.561	800	5	0.016919	0.017072	19	0	0.035265	16	0	0.041477	3	0	0.17617	4	0	0.10778	19	0	0.035183
DORBAS	6	19	0	12.228	1400	6	0.018741	0.022565	10	0	0.050507	9	0	0.05793	1	0	0.33415	1	0	0.19178	10	0	0.05011
DORBS	5	22	0	15.184	800	5	0.025777	0.02674	10	0	0.061061	9	0	0.066235	1	0	0.29418				11	0	0.055809
DORBUG	6	1	0	1	1400	6	0.12341	0.14594										1	0	0.16615			
DORBUGS	7	1	0	1	1800	7	0.079392	0.13603										1	0	0.15067			
DORE	4	572	394	383.8	400	4	0.68593	1	150	106	0.94642	114	84	0.97022	36	22	0.82452	140	102	1	153	108	0.94778
DOREE	5	108	78	76.071	800	5	0.70955	1	26	21	1	24	19	1	2	2	0.91428	34	25	1	28	22	1
DOREES	6	78	60	51.588	1400	6	0.75287	1	18	16	1	17	15	1	1	1	0.79993	29	22	1	20	17	1
DORES	5	366	247	261.47	800	5	0.67142	0.94141	94	64	0.88931	68	48	0.90027	26	16	0.82026	102	69	1	95	65	0.89552
DORHAWK	7	1	0	0.29541	1800	7	0.079392	0.21071															
DORIC	5	58	1	38.814	800	5	0.026961	0.035901	19	0	0.035193	14	0	0.047379	5	0	0.11861	7	0	0.083969	21	0	0.032507
DORIES	6	112	9	66.687	1400	6	0.082275	0.13728	30	1	0.071447	22	1	0.097453	8	0	0.074657	30	0	0.01674	32	1	0.068018
DORIS	5	167	4	110.96	800	5	0.027322	0.039551	53	1	0.040519	33	1	0.063625	20	0	0.0382	39	1	0.057383	54	1	0.039823
DORISE	6	129	0	73.101	1400	6	0.003031	0.0040414	39	0	0.015372	23	0	0.029201	16	0	0.041634	32	0	0.016314	40	0	0.014938
DORISED	7	18	0	6.9834	1800	7	0.011823	0.033926	6	0	0.13485	3	0	0.19502	3	0	0.36555	1	0	0.25815	7	0	0.12026
DORISES	7	26	0	8.3108	1800	7	0.0084422	0.029083	7	0	0.0926	4	0	0.14303	3	0	0.29372	7	0	0.091033	7	0	0.091269
DORISING	8	2	0	0.86279	2200	7	0.059418	0.14612	1	0	0.2655	1	0	0.27426							1	0	0.26132
DORIZE	6	7	0	2.9672	1400	6	0.043126	0.074536	2	0	0.20506	1	0	0.26266	1	0	0.31334	1	0	0.25316	2	0	0.20385
DORIZED	7	1	0	0.23438	1800	7	0.079392	0.22123															
DORIZES	7	3	0	1.0463	1800	7	0.047474	0.13294										1	0	0.21458			
DORIZING	8	1	0	0.51809	2200	7	0.079392	0.17956															
DORK	4	37	15	25.856	400	4	0.39167	0.5663	14	7	0.6259	9	4	0.57288	5	3	0.60476	8	3	0.6059	14	7	0.62563
DORKISH	7	1	0	0.47492	1800	7	0.079392	0.18486															
DORKS	5	8	3	5.7234	800	5	0.33608	0.48508	2	2	0.9283	1	1	0.66372	1	1	0.79302	4	1	0.38109	2	2	0.92731
DORLACH	7	4	0	1.3771	1800	7	0.039528	0.11435	2	0	0.26345	1	0	0.2723	1	0	0.58418	2	0	0.14885	2	0	0.25931
DORLACHS	8	3	0	1.0226	2200	7	0.047474	0.13451	1	0	0.36554				1	0	0.58418	2	0	0.14885	1	0	0.35951
DORM	4	115	18	86.354	400	4	0.15991	0.21185	35	7	0.25916	26	5	0.25276	9	2	0.30149	21	4	0.28496	39	7	0.23664
DORMANT	7	6	0	0.7465	1800	7	0.029615	0.15591	1	0	0.36554				1	0	0.58418	1	0	0.25161	1	0	0.35951
DORMANTS	8	2	0	0.48745	2200	7	0.059418	0.18329															
DORMER	6	17	1	9.1766	1400	6	0.072712	0.12704	5	0	0.08711	4	0	0.10493	1	0	0.30184	3	1	0.64477	6	0	0.075088
DORMERS	7	7	1	3.1012	1800	7	0.13774	0.31068	3	0	0.15248	3	0	0.1626				2	1	0.74586	3	0	0.15021
DORMICE	7	1	0	0.54537	1800	7	0.079392	0.17636	1	0	0.229				1	0	0.39249				1	0	0.22547
DORMIE	6	13	0	7.942	1400	6	0.026128	0.033316	4	0	0.08269	2	0	0.1532	2	0	0.15305	1	0	0.2212	4	0	0.082074
DORMIENT	8	3	0	0.85297	2200	7	0.047474	0.1469	1	0	0.24871				1	0	0.42185				1	0	0.24483
DORMIN	6	21	0	11.994	1400	6	0.017127	0.02297	10	0	0.04917	7	0	0.077459	3	0	0.13554	1	0	0.23028	11	0	0.043596
DORMINS	7	11	0	3.3388	1800	7	0.018202	0.062503	4	0	0.17224	3	0	0.24923	1	0	0.39249				4	0	0.16966
DORMITORIES	11	1	0	0.3447	3400	7	0.079392	0.20292	1	0	0.2655	1	0	0.27426							1	0	0.26132
DORMOUSE	8	1	0	0.088623	2200	7	0.079392	0.25118															
DORMS	5	43	6	29.563	800	5	0.14488	0.20825	12	2	0.25153	6	1	0.24418	6	1	0.29507	11	1	0.16957	14	2	0.22147
DORMY	5	10	0	6.9908	800	5	0.049884	0.052932	3	0	0.12564	2	0	0.15781	1	0	0.25089	2	0	0.18086	3	0	0.1253
DORNICK	7	1	0	0	1800	7	0.079392	0.27371													1	0	0.35951
DORNOCK	7	1	0	0.88623	1800	7	0.079392	0.14429	1	0	0.18566	1	0	0.19613							1	0	0.18286
DORP	4	107	8	77.185	400	4	0.081254	0.10989	24	0	0.036968	18	0	0.046485	6	0	0.13601	21	1	0.10463	24	0	0.037069
DORPER	6	18	0	11.768	1400	6	0.019668	0.023374	5	0	0.072782	4	0	0.097048	1	0	0.22573	6	0	0.073202	5	0	0.072232
DORPERS	7	8	0	2.5636	1800	7	0.023677	0.076145	4	0	0.14246	3	0	0.16971	1	0	0.47724	2	0	0.20147	4	0	0.14036
DORPS	5	34	5	25.355	800	5	0.15313	0.20363	5	0	0.086074	3	0	0.12029	2	0	0.1859	7	0	0.075298	5	0	0.085858
DORR	4	132	19	90.907	400	4	0.14726	0.21223	40	4	0.14974	29	3	0.16056	11	1	0.17256	24	3	0.22908	42	5	0.17327
DORRED	6	19	2	12.506	1400	6	0.11298	0.1696	4	0	0.092582	3	0	0.1114	1	0	0.30591	2	0	0.1334	4	0	0.091904
DORRING	7	5	1	3.231	1800	7	0.17724	0.30112	1	0	0.17463				1	0	0.30819				2	0	0.12331
DORRS	5	74	8	51.823	800	5	0.11246	0.15871	22	3	0.19277	15	3	0.26219	7	0	0.088717	20	3	0.23875	23	3	0.18764
DORS	4	386	199	265.29	400	4	0.51301	0.74753	108	54	0.6736	77	43	0.73736	31	11	0.48875	101	51	0.81685	109	55	0.67861
DORSA	5	150	1	101.28	800	5	0.010731	0.014055	39	0	0.017298	27	0	0.024602	12	0	0.061217	38	0	0.018335	39	0	0.017258
DORSAD	6	23	0	14.824	1400	6	0.015769	0.018875	8	0	0.062943	5	0	0.11117	3	0	0.13608	6	0	0.065088	8	0	0.062459
DORSAL	6	38	0	22.717	1400	6	0.0098884	0.012608	6	0	0.067978	3	0	0.13264	3	0	0.12949	9	0	0.050591	6	0	0.06746
DORSALLY	8	2	0	0	2200	7	0.059418	0.27371															
DORSALS	7	6	0	4.0624	1800	7	0.029615	0.053547	1	0	0.17463				1	0	0.30819				1	0	0.17201
DORSE	5	270	153	193.62	800	5	0.56313	0.78692	80	43	0.70804	56	33	0.74651	24	10	0.5837	71	42	0.87157	80	43	0.708
DORSEL	6	78	2	51.259	1400	6	0.029888	0.04396	23	1	0.085203	18	1	0.104	5	0	0.11911	21	0	0.02243	23	1	0.085041
DORSELS	7	16	0	6.0383	1800	7	0.013139	0.038489	3	0	0.15241	3	0	0.16254				6	0	0.084733	3	0	0.15015
DORSER	6	82	3	54.877	1400	6	0.040342	0.058996	27	1	0.065095	18	1	0.091785	9	0	0.063988	20	1	0.096308	27	1	0.064967
DORSERS	7	17	1	8.7215	1800	7	0.065148	0.13084	5	0	0.07209	4	0	0.099734	1	0	0.30819	6	1	0.42794	5	0	0.071065
DORSES	6	59	35	41.865	1400	6	0.57818	0.82248	12	4	0.43469	8	3	0.47135	4	1	0.35968	19	11	0.83318	12	4	0.43459
DORSUM	6	6	0	4.1646	1400	6	0.04837	0.057432	1	0	0.16656	1	0	0.18083				2	0	0.13439	1	0	0.16549
DORT	4	388	128	264.8	400	4	0.32921	0.48262	108	45	0.55822	77	33	0.56634	31	12	0.5213	86	21	0.41092	113	46	0.5458
DORTED	6	42	5	29.412	1400	6	0.12206	0.17396	17	1	0.099615	14	1	0.12022	3	0	0.13758	6	1	0.2543	17	1	0.09943
DORTER	6	85	1	58.674	1400	6	0.016025	0.02176	27	0	0.016744	22	0	0.022538	5	0	0.094946	17	0	0.026075	29	0	0.015641
