word	len	present	found	opp	beliefRaw	beliefWeighted
RIDES	5	136	73	98.3208	0.528153	0.733728
RIDGE	5	10	3	6.60362	0.27511	0.41786
RIDIC	5	13	0	7.8752	0.0452874	0.0587587
RIDS	4	181	59	135.692	0.323664	0.432331
RIEL	4	260	8	191.287	0.0344864	0.0457696
RIELS	5	116	2	78.7179	0.0230164	0.0319526
RIEM	4	146	0	109.443	0.00750361	0.00787704
RIEMS	5	58	0	43.1023	0.0122281	0.0128231
RIEVE	5	15	1	10.0058	0.0940639	0.131876
RIF	3	172	40	134.352	0.234007	0.299191
RIFE	4	86	22	67.0349	0.254798	0.327585
RIFER	5	28	3	19.9435	0.118623	0.163355
RIFEST	6	24	4	15.0012	0.168194	0.269137
RIFF	4	17	7	13.9699	0.373284	0.469509
RIFLE	5	26	1	17.521	0.0591605	0.0809985
RIFLED	6	11	1	6.87999	0.111624	0.174441
RIFLES	6	13	0	7.47213	0.0369441	0.0544021
RIFS	4	53	3	40.1273	0.0714983	0.090438
RIFT	4	63	19	50.0057	0.296996	0.376394
RIFTE	5	29	7	22.6661	0.237521	0.307732
RIFTED	6	12	4	8.4468	0.299425	0.442662
RIFTS	5	35	11	24.4428	0.30415	0.43853
RIG	3	238	69	186.604	0.290004	0.369895
RIGG	4	14	2	10.4036	0.166711	0.218073
RIGHT	5	20	6	13.2551	0.285636	0.43236
RIGLIN	6	10	0	5.07348	0.0452275	0.0736133
RIGOR	5	23	1	15.4333	0.0658215	0.0907215
RIGORS	6	13	1	7.59774	0.0979944	0.161002
RIGS	4	84	26	60.0326	0.305591	0.427717
RILE	4	260	111	185.565	0.423483	0.593905
RILED	5	93	31	61.2178	0.328562	0.499836
RILES	5	143	67	99.8384	0.462027	0.663849
RILEY	5	26	0	16.5213	0.0254277	0.0312677
RILIER	6	14	1	8.86746	0.092356	0.141692
RILING	6	13	5	6.963	0.342196	0.633497
RILL	4	71	35	52.0852	0.476772	0.653535
RILLE	5	41	17	25.2579	0.397668	0.64585
RILLED	6	16	8	12.279	0.444023	0.607231
RILLES	6	18	9	12.387	0.44926	0.673473
RILLET	6	19	10	12.5543	0.473868	0.735643
RILLS	5	20	6	13.6911	0.285636	0.420316
RIM	3	242	93	190.51	0.382822	0.486786
RIMA	4	112	7	81.5545	0.0696282	0.0934413
RIMAE	5	57	0	35.986	0.0124297	0.0152281
RIME	4	135	50	101.06	0.36579	0.489822
RIMED	5	38	10	26.2062	0.258227	0.375569
RIMER	5	35	6	24.4799	0.174766	0.248797
RIMERS	6	16	3	11.2203	0.186024	0.270495
RIMES	5	68	32	49.8276	0.45717	0.629082
RIMOSE	6	20	0	11.1584	0.0258829	0.0388289
RIMS	4	97	29	72.4276	0.296034	0.397132
RIMU	4	46	1	34.7515	0.0419707	0.0501493
RIMUS	5	15	1	10.4564	0.0940639	0.127089
RIMY	4	15	0	12.0662	0.0571901	0.0593942
RIN	3	684	435	528.425	0.633947	0.821157
RIND	4	180	74	138.28	0.406592	0.530709
RINDED	6	11	2	8.88192	0.181165	0.23583
RINDS	5	69	31	51.7247	0.437111	0.588224
RINE	4	400	198	290.055	0.491946	0.67907
RINES	5	229	127	159.158	0.549137	0.791833
RING	4	188	124	128.518	0.649077	0.950841
RINGED	6	17	11	13.6342	0.569439	0.749031
RINGER	6	21	12	14.9259	0.517029	0.750982
RINGLET	7	10	1	6.22677	0.113263	0.19525
RINGS	5	75	51	43.6791	0.658071	1
RINK	4	33	18	24.4135	0.506343	0.693352
RINKS	5	13	8	9.79016	0.52592	0.730103
RINS	4	303	113	222.899	0.370817	0.504533
RINSE	5	176	55	123.848	0.310356	0.441771
RINSED	6	45	13	29.9957	0.281215	0.42567
RINSER	6	56	14	33.4163	0.245961	0.412691
RINSERS	7	12	3	4.03634	0.22799	0.625202
RINSES	6	42	15	25.3797	0.343878	0.571984
RIOT	4	212	22	164.9	0.106703	0.136441
RIOTED	6	27	1	18.0372	0.0528356	0.0759263
RIOTER	6	30	3	20.7479	0.108003	0.155785
RIOTERS	7	12	2	7.38318	0.163299	0.281338
RIOTISE	7	13	0	3.15663	0.0318572	0.111218
RIOTS	5	105	12	72.94	0.11739	0.167931
RIP	3	205	61	158.05	0.297514	0.385857
RIPE	4	99	35	70.5537	0.348142	0.489044
RIPED	5	30	7	19.4996	0.230461	0.353144
RIPEN	5	36	11	21.9452	0.296478	0.48435
RIPENS	6	15	5	8.46888	0.30496	0.539859
RIPER	5	35	10	22.7248	0.278273	0.428539
RIPERS	6	14	2	7.8702	0.149894	0.260712
RIPES	5	49	18	32.7408	0.356233	0.535393
RIPEST	6	23	0	13.5137	0.0229395	0.0328252
RIPOST	6	18	0	9.11588	0.0283042	0.0461488
RIPOSTE	7	11	0	4.02797	0.036264	0.0940292
RIPP	4	13	7	9.0924	0.457245	0.661703
RIPS	4	90	26	66.084	0.286246	0.390155
RIPT	4	68	2	50.2388	0.0430238	0.054358
RISE	4	478	183	357.404	0.381395	0.510468
RISEN	5	204	46	143.793	0.225162	0.319569
RISER	5	150	34	104.874	0.226196	0.323664
RISERS	6	36	10	22.7593	0.269303	0.428952
RISES	5	120	53	87.4775	0.434744	0.599062
RISHI	5	37	0	26.616	0.018546	0.0202216
RISING	6	12	3	8.86088	0.234405	0.330818
RISK	4	24	0	17.9169	0.039308	0.0426392
RISP	4	105	0	78.0842	0.0103059	0.0109301
RISPED	6	15	0	9.35775	0.032924	0.0451411
RISPS	5	15	0	10.5418	0.0404295	0.0462243
RIT	3	707	347	548.957	0.489685	0.630988
RITE	4	421	208	311.709	0.491168	0.664113
RITES	5	257	138	185.658	0.532348	0.738622
RITS	4	376	124	274.915	0.328616	0.449648
RITT	4	111	35	80.5511	0.31206	0.430403
RITTED	6	23	5	17.135	0.212477	0.291717
RITTER	6	26	10	19.9598	0.360965	0.484345
RITTERS	7	13	5	8.27882	0.335657	0.559229
RITTS	5	54	6	33.5629	0.117162	0.185179
RITUAL	6	12	0	6.49231	0.0393462	0.0608936
RIVA	4	44	3	33.0598	0.0846889	0.108251
RIVAL	5	19	1	13.317	0.0774483	0.10329
RIVAS	5	10	1	6.86753	0.128533	0.178767
RIVE	4	49	32	36.6751	0.616015	0.832559
RIVED	5	18	7	12.2897	0.35823	0.531839
RIVEL	5	13	5	8.68714	0.345683	0.523947
RIVEN	5	20	5	13.4538	0.243344	0.361904
RIVER	5	17	10	11.6385	0.520898	0.777944
RIVERS	6	10	6	7.44026	0.49366	0.709666
RIVES	5	22	17	16.2184	0.692298	0.967035
RIVET	5	17	7	11.5372	0.375582	0.561496
RIVO	4	27	0	20.9619	0.0355977	0.0371803
RIYAL	5	20	0	14.0741	0.0318801	0.0360403
RIZ	3	15	8	12.7213	0.482465	0.588668
ROACH	5	32	5	23.3203	0.161421	0.220651
ROAD	4	141	42	106.702	0.295859	0.391547
ROADEO	6	14	0	10.2371	0.0348184	0.041821
ROADIE	6	28	10	18.7518	0.337959	0.512926
ROADIES	7	18	8	8.61295	0.397252	0.834407
ROADS	5	50	21	37.6094	0.405516	0.545334
ROAM	4	101	19	74.4101	0.190308	0.257459
ROAMED	6	15	4	11.3903	0.250553	0.343269
ROAMER	6	19	5	12.2253	0.250454	0.394429
ROAMS	5	39	11	26.9518	0.275621	0.400473
ROAN	4	226	47	167.58	0.208557	0.281007
ROANS	5	85	17	57.7409	0.20028	0.294438
ROAR	4	131	34	98.0592	0.258731	0.345793
ROARED	6	30	7	21.508	0.227836	0.322901
ROARIE	6	26	0	13.9667	0.0205971	0.0318772
ROARS	5	59	18	44.1738	0.299367	0.402707
ROARY	5	13	1	9.224	0.105366	0.141096
ROAST	5	122	34	85.0824	0.276604	0.397259
ROASTED	7	19	5	6.62493	0.245982	0.671543
ROASTER	7	18	6	8.84637	0.304048	0.62451
ROASTIE	7	30	3	8.36305	0.105335	0.353966
ROASTS	6	20	9	11.9059	0.410828	0.697256
ROATE	5	175	73	123.807	0.412852	0.585041
ROATED	6	56	21	39.3368	0.363846	0.523678
ROATES	6	106	46	70.3809	0.426085	0.644939
ROATING	7	17	6	10.7733	0.318909	0.527331
ROB	3	156	39	119.954	0.25115	0.326216
ROBE	4	56	20	42.9753	0.347651	0.456008
ROBED	5	16	3	11.5287	0.191084	0.265272
ROBES	5	24	12	17.5549	0.461346	0.64457
ROBIN	5	11	4	7.10612	0.324608	0.505014
ROBLE	5	27	1	18.9349	0.05723	0.0755173
ROBOT	5	12	1	7.67939	0.112101	0.163708
ROBS	4	46	11	34.4534	0.238885	0.318818
ROC	3	338	85	259.499	0.252	0.328041
ROCH	4	82	25	63.3115	0.301111	0.39139
ROCHES	6	17	11	11.3062	0.569439	0.882906
ROCHET	6	13	3	7.68071	0.220095	0.372353
ROCK	4	24	16	17.9514	0.595182	0.812756
ROCS	4	133	13	101.713	0.102563	0.132819
ROD	3	367	150	281.043	0.407473	0.532397
RODE	4	227	86	168.748	0.375917	0.506406
RODED	5	22	1	16.6976	0.0683882	0.0845735
RODENT	6	47	6	28.7429	0.131107	0.213382
RODENTS	7	22	3	8.82988	0.138435	0.338138
RODEO	5	37	0	26.4325	0.018546	0.0203523
RODEOS	6	18	0	12.0795	0.0283042	0.0362371
RODES	5	106	53	79.157	0.490254	0.660512
RODING	6	13	4	9.81199	0.281145	0.390254
RODNEY	6	14	0	7.60976	0.0348184	0.0535994
RODS	4	147	44	112.383	0.297341	0.3896
RODSTER	7	16	0	7.50097	0.0269456	0.0581864
ROE	3	684	103	527.243	0.151441	0.196207
ROED	4	231	14	173.487	0.0641751	0.0844214
ROES	4	394	75	302.264	0.190909	0.24873
ROESTI	6	88	0	53.7035	0.00662226	0.0090219
ROESTIS	7	23	0	10.0632	0.0198166	0.0454148
ROGER	5	31	3	21.5649	0.108351	0.152095
ROGERS	6	16	2	9.27867	0.134425	0.227322
ROGUE	5	13	1	8.43254	0.105366	0.151843
ROHE	4	155	1	122.333	0.0133394	0.0150558
ROHES	5	84	0	64.7949	0.0086006	0.00865608
ROID	4	159	27	119.365	0.17176	0.22821
ROIDS	5	67	17	44.7995	0.251311	0.375931
ROIL	4	149	67	111.881	0.443035	0.591823
ROILED	6	24	8	15.3513	0.314286	0.497942
ROILS	5	60	30	39.678	0.48321	0.734397
ROILY	5	14	1	10.5356	0.0993949	0.126284
ROIN	4	235	26	174.209	0.11315	0.151861
ROINED	6	38	1	21.1844	0.0387903	0.0654932
ROINS	5	109	12	74.3125	0.113221	0.164909
ROIST	5	123	19	81.5167	0.155978	0.234534
ROISTED	7	22	4	7.01778	0.177715	0.525061
ROISTER	7	17	2	7.44791	0.123389	0.279328
ROISTS	6	19	2	9.78723	0.116405	0.217275
ROK	3	79	32	59.442	0.399674	0.532066
ROKE	4	43	24	32.651	0.525944	0.701485
ROKED	5	16	10	12.7383	0.547414	0.719729
ROKER	5	16	3	11.8642	0.191084	0.258834
ROKES	5	20	12	15.8049	0.539393	0.708072
ROKS	4	26	6	20.2867	0.231664	0.2979
ROLE	4	211	103	160.515	0.482574	0.636011
ROLES	5	117	63	88.2952	0.528442	0.704434
ROLF	4	39	0	31.0587	0.0258413	0.0261005
ROLFS	5	10	0	8.31613	0.0552445	0.0562372
ROLL	4	53	29	40.9315	0.521454	0.683004
ROLLED	6	13	9	10.272	0.586397	0.79226
ROLLS	5	22	14	15.9343	0.575315	0.814726
ROM	3	290	104	223.99	0.357742	0.463392
ROMA	4	127	27	93.816	0.213467	0.288542
ROMAINE	7	11	0	4.614	0.036264	0.0851757
ROMAL	5	34	1	20.7892	0.0465881	0.0693614
ROMALS	6	15	1	8.14923	0.0873312	0.152005
ROMAN	5	53	13	34.2425	0.242808	0.375067
ROMANS	6	22	8	10.7922	0.339053	0.679394
ROMEO	5	25	0	18.7144	0.0263154	0.0279505
ROMEOS	6	10	0	5.14775	0.0452275	0.072817
ROMP	4	29	2	23.1109	0.0926908	0.111219
ROMPS	5	13	1	9.94345	0.105366	0.132567
ROMS	4	114	29	86.1313	0.253667	0.335952
RONDE	5	88	28	60.85	0.313753	0.454999
RONDEL	6	22	0	13.2749	0.0238433	0.033348
RONDELS	7	10	0	3.89128	0.0389586	0.0963654
RONDES	6	40	16	24.2948	0.382784	0.634279
RONDO	5	25	0	16.9522	0.0263154	0.0305551
RONDOS	6	10	0	5.2467	0.0452275	0.0717826
RONE	4	347	146	259.706	0.418244	0.559499
RONEO	5	63	0	44.4142	0.0113107	0.0124604
RONEOS	6	26	0	13.6056	0.0205971	0.0326284
RONES	5	195	84	141.375	0.42666	0.590078
RONG	4	111	47	80.6376	0.415702	0.573737
RONIN	5	49	7	29.8816	0.147285	0.237995
RONINS	6	17	1	8.66277	0.0787609	0.144486
RONION	6	11	0	6.72447	0.0420824	0.0592193
RONNE	5	45	11	31.5429	0.241625	0.345591
RONNIE	6	16	5	10.7623	0.289224	0.44066
RONT	4	248	81	188.71	0.324908	0.42752
RONTE	5	131	44	89.5947	0.332384	0.486905
RONTES	6	79	28	50.5183	0.347234	0.545587
RONTS	5	120	40	83.5667	0.329604	0.474454
ROO	3	255	183	198.364	0.711004	0.915933
ROOD	4	74	24	59.4906	0.318993	0.399342
ROODS	5	33	13	24.9596	0.375328	0.50441
ROOF	4	25	5	19.5914	0.205866	0.262527
ROOFS	5	10	1	6.97641	0.128533	0.176588
ROOK	4	14	3	11.8446	0.21995	0.264828
ROOM	4	52	29	41.248	0.530637	0.678097
ROOMER	6	10	5	6.8259	0.418921	0.64366
ROOMS	5	24	14	17.5091	0.533693	0.748819
ROOMY	5	10	3	6.83261	0.27511	0.406976
ROON	4	108	44	84.8353	0.40016	0.512038
ROONS	5	50	25	36.4093	0.480081	0.666646
ROOP	4	41	18	31.7807	0.417867	0.545734
ROOPS	5	19	8	14.8748	0.386571	0.509571
ROOS	4	139	67	111.387	0.473847	0.594384
ROOSA	5	46	0	32.7828	0.0151838	0.0166321
ROOSAS	6	12	0	7.50099	0.0393462	0.0542318
ROOSE	5	82	32	61.6073	0.382438	0.512505
ROOSED	6	22	11	14.6244	0.457256	0.703648
ROOSER	6	23	7	14.4615	0.288293	0.463523
ROOSES	6	21	7	11.7818	0.311943	0.555523
ROOST	5	62	25	44.5819	0.392321	0.549582
ROOSTED	7	11	4	6.14713	0.312924	0.583993
ROOSTER	7	10	3	4.76981	0.261871	0.553325
ROOSTS	6	11	4	7.26571	0.320248	0.500853
ROOT	4	139	77	109.984	0.543396	0.690424
ROOTED	6	22	9	16.9735	0.378454	0.508225
ROOTER	6	23	12	16.6012	0.477831	0.682308
ROOTIES	7	16	5	6.34415	0.283907	0.695248
ROOTLE	6	16	0	8.86049	0.0312252	0.0472628
ROOTLES	7	11	0	4.34566	0.036264	0.0890134
ROOTS	5	69	43	50.358	0.602298	0.832964
ROOTY	5	13	3	9.79681	0.225525	0.304355
ROPE	4	100	47	73.9994	0.459342	0.623314
ROPED	5	25	10	19.0645	0.37542	0.503152
ROPER	5	35	20	26.2749	0.537041	0.728844
ROPERS	6	17	11	12.152	0.569439	0.829071
ROPES	5	45	23	35.6318	0.488312	0.62723
ROPIER	6	16	2	9.54799	0.134425	0.221888
ROPIEST	7	12	2	6.07743	0.163299	0.329125
ROPING	6	14	12	8.84185	0.72527	1
ROPY	4	23	2	17.0055	0.112708	0.145465
RORE	4	155	65	118.478	0.413881	0.543149
RORES	5	93	42	69.7374	0.442381	0.593866
RORIC	5	16	0	10.4875	0.0383715	0.046426
RORIE	5	51	0	34.1195	0.0137945	0.0160159
RORIEST	7	15	0	6.02295	0.0284054	0.0694534
RORT	4	102	27	77.7444	0.263444	0.3461
RORTED	6	14	2	8.79739	0.149894	0.237726
RORTS	5	60	21	41.5725	0.3418	0.495687
RORTY	5	12	0	8.8787	0.0481822	0.0533179
RORY	4	19	0	15.6006	0.0475717	0.0479999
ROSE	4	409	203	314.511	0.493329	0.642491
ROSEAL	6	48	0	29.4664	0.0117778	0.0160337
ROSEATE	7	20	0	7.48349	0.0223509	0.0582983
ROSED	5	119	54	91.9616	0.446442	0.581108
ROSERY	6	14	0	7.9242	0.0348184	0.0518517
ROSES	5	110	58	82.1749	0.516995	0.696248
ROSET	5	209	76	155.215	0.360948	0.487218
ROSETED	7	18	1	8.74049	0.0710364	0.147832
ROSETS	6	63	20	40.3101	0.310412	0.487758
ROSETY	6	17	0	10.6437	0.029693	0.0404456
ROSHI	5	44	2	29.8915	0.0577986	0.0809362
ROSIED	6	42	5	25.3467	0.123516	0.203209
ROSIER	6	49	7	26.9583	0.145192	0.261532
ROSIERE	7	12	0	4.24142	0.0339181	0.0905991
ROSIES	6	42	11	24.1957	0.255733	0.443763
ROSIEST	7	21	5	10.3204	0.225868	0.46353
ROSIN	5	127	22	80.4602	0.174165	0.27394
ROSINATE	8	10	0	4.1555	0.0389586	0.0919492
ROSINED	7	12	2	4.73069	0.163299	0.399029
ROSINER	7	16	2	7.44511	0.12973	0.279414
ROSING	6	27	8	17.7046	0.283251	0.437613
ROSINS	6	36	4	21.9742	0.116941	0.189928
ROSINY	6	11	1	6.78045	0.111624	0.176484
ROSIT	5	136	18	87.4334	0.134296	0.207824
ROSITED	7	27	3	9.00441	0.11571	0.332578
ROSITS	6	35	5	17.3126	0.146044	0.288993
ROSSER	6	30	3	17.4078	0.108003	0.18299
ROST	4	344	160	263.16	0.461981	0.604867
ROSTED	6	58	26	42.1894	0.43345	0.603529
ROSTER	6	56	29	37.5533	0.498571	0.751166
ROSTERS	7	16	7	10.7839	0.386691	0.607564
ROSTI	5	142	33	94.5199	0.231754	0.348034
ROSTING	7	18	9	12.3475	0.443854	0.682793
ROSTIS	6	32	9	19.0241	0.271486	0.457985
ROSTRAL	7	12	0	3.65356	0.0339181	0.100718
ROSTS	5	74	25	51.9027	0.331688	0.474883
ROSULA	6	11	0	6.07854	0.0420824	0.0641249
ROSY	4	61	2	46.8684	0.0476019	0.058045
ROT	3	703	420	551.171	0.595698	0.760325
ROTA	4	361	47	269.746	0.131584	0.175678
ROTAL	5	119	5	80.1979	0.0469143	0.0678927
ROTAN	5	130	7	86.1195	0.058018	0.0860352
ROTANS	6	51	3	28.0926	0.0662954	0.117405
ROTARIES	8	12	3	4.69271	0.22799	0.560094
ROTARY	6	10	2	6.20752	0.194705	0.315399
ROTAS	5	162	24	112.138	0.149439	0.215413
ROTATE	6	54	6	31.62	0.115112	0.194968
ROTATED	7	12	1	5.27851	0.0986087	0.222127
ROTATES	7	31	5	11.6774	0.160319	0.416192
ROTCH	5	30	15	22.1505	0.46824	0.646138
ROTE	4	419	228	315.089	0.54068	0.719962
ROTED	5	130	38	92.2591	0.289976	0.409454
ROTES	5	250	149	186.626	0.590408	0.79316
ROTHER	6	33	7	20.8104	0.209048	0.332899
ROTHERS	7	12	3	5.22157	0.22799	0.516735
ROTI	4	296	66	223.107	0.223189	0.29604
ROTING	6	39	15	22.4052	0.36822	0.64251
ROTINI	6	33	0	15.6999	0.0166339	0.0287054
ROTINIS	7	16	0	4.50944	0.0269456	0.086631
ROTIS	5	149	37	98.431	0.247331	0.37432
ROTL	4	156	0	117.085	0.00703692	0.00737503
ROTLS	5	69	0	51.6247	0.0103765	0.0107836
ROTO	4	135	26	105.908	0.194096	0.247255
ROTOLI	6	14	0	7.29869	0.0348184	0.0554484
ROTON	5	52	12	36.4929	0.2292	0.327108
ROTONS	6	22	5	13.9016	0.220849	0.3521
ROTOR	5	17	0	12.9743	0.0365128	0.0386945
ROTORS	6	15	1	8.8001	0.0873312	0.142599
ROTOS	5	73	17	53.7381	0.231638	0.315599
ROTS	4	379	145	292.382	0.380765	0.49418
ROTTAN	6	27	0	18.5187	0.0199191	0.0247071
ROTTANS	7	11	0	5.05032	0.036264	0.0795958
ROTTE	5	75	38	51.1057	0.49277	0.727002
ROTTED	6	22	11	16.7715	0.457256	0.621941
ROTTEN	6	32	10	21.1229	0.29975	0.459682
ROTTENS	7	16	6	6.76959	0.335299	0.779286
ROTTER	6	24	10	17.306	0.387333	0.551907
ROTTERS	7	12	4	7.16172	0.29268	0.516445
ROTTES	6	44	25	31.0593	0.540422	0.777954
ROTTING	7	11	7	7.46561	0.520418	0.829707
ROTULA	6	12	0	6.34246	0.0393462	0.0620255
ROUE	4	92	2	70.8808	0.0323549	0.0391341
ROUEN	5	41	0	27.9149	0.0168843	0.0193423
ROUENS	6	16	0	7.29554	0.0312252	0.0554678
ROUES	5	47	1	35.0439	0.0346294	0.042641
ROUL	4	63	26	47.3254	0.400266	0.536098
ROULE	5	24	10	15.9342	0.389	0.591176
ROULES	6	14	7	9.4274	0.437582	0.672865
ROULS	5	27	11	18.5556	0.38355	0.564381
ROUM	4	45	7	33.9683	0.163336	0.2143
ROUMS	5	14	1	8.86743	0.0993949	0.145743
ROUND	5	25	11	19.5053	0.41033	0.539408
ROUP	4	36	12	27.582	0.321979	0.423759
ROUPS	5	21	7	15.9799	0.314623	0.422433
ROUSE	5	59	34	43.1828	0.554776	0.765989
ROUSED	6	18	14	13.4036	0.683124	0.95883
ROUSER	6	16	8	11.4728	0.444023	0.644343
ROUSES	6	16	11	10.867	0.598822	0.913718
ROUST	5	58	27	40.5711	0.450222	0.648437
ROUSTED	7	15	6	5.59889	0.353464	0.905839
ROUSTER	7	10	4	3.60229	0.336175	0.869119
ROUSTS	6	14	4	8.62679	0.264969	0.434961
ROUT	4	105	58	79.59	0.538619	0.714504
ROUTE	5	61	37	43.0718	0.58402	0.834499
ROUTED	6	23	14	16.0298	0.553646	0.816958
ROUTER	6	26	19	17.8654	0.667297	0.995693
ROUTERS	7	14	8	7.92772	0.48827	0.894354
ROUTES	6	35	21	21.9941	0.562928	0.906673
ROUTH	5	31	6	21.8829	0.194944	0.275897
ROUTHS	6	16	4	9.50494	0.237624	0.40093
ROUTS	5	62	29	44.2192	0.453255	0.640521
ROVE	4	43	21	32.3354	0.46316	0.622453
ROVED	5	10	3	7.42659	0.27511	0.381219
ROVEN	5	18	4	12.1822	0.219628	0.323732
ROVER	5	17	8	12.5199	0.424021	0.592452
ROVES	5	21	11	15.9017	0.476929	0.648244
ROW	3	151	52	116.382	0.343078	0.445422
ROWAN	5	19	1	14.2071	0.0774483	0.0976031
ROWED	5	20	8	15.5461	0.370222	0.49003
ROWEL	5	27	5	20.8731	0.187758	0.244301
ROWELS	6	12	2	8.10436	0.169386	0.254497
ROWEN	5	20	2	14.3701	0.116466	0.15787
ROWENS	6	15	2	9.14741	0.141738	0.230068
ROWER	5	19	7	14.6056	0.342411	0.457482
ROWERS	6	12	6	8.75358	0.429465	0.62067
ROWIE	5	14	1	9.40602	0.0993949	0.138836
ROWME	5	10	0	7.37178	0.0552445	0.0619291
ROWS	4	53	16	40.1429	0.296476	0.392972
ROWT	4	48	0	37.6463	0.0214351	0.0218518
ROWTH	5	11	0	8.5141	0.0514722	0.0551741
ROWTS	5	24	0	16.554	0.0272673	0.0312125
ROYAL	5	14	1	10.7269	0.0993949	0.12438
ROYNE	5	20	0	12.7978	0.0318801	0.0391575
ROYNES	6	11	0	6.48259	0.0420824	0.0609658
RUANA	5	19	0	12.6574	0.033288	0.0395335
RUB	3	66	5	51.8056	0.0885141	0.109282
RUBAI	5	16	0	11.0639	0.0383715	0.0443709
RUBE	4	23	1	18.4517	0.0767154	0.0885717
RUBES	5	13	1	9.27301	0.105366	0.14048
RUBIN	5	10	0	6.41607	0.0552445	0.0689964
RUBLE	5	11	1	7.35032	0.119756	0.169495
RUBS	4	23	3	17.0946	0.148701	0.195021
RUC	3	131	24	102.657	0.186583	0.237183
RUCHE	5	15	1	9.31147	0.0940639	0.140001
RUCS	4	37	3	29.6031	0.0988769	0.119791
RUD	3	151	41	116.108	0.272145	0.353666
RUDAS	5	15	0	9.8351	0.0404295	0.0489941
RUDD	4	13	2	10.4396	0.176086	0.217481
RUDE	4	83	33	64.4487	0.388814	0.503695
RUDER	5	15	3	10.482	0.201333	0.287593
RUDES	5	43	17	31.2841	0.380617	0.528771
RUDEST	6	19	7	10.3519	0.33982	0.621332
RUDI	4	37	1	29.3258	0.0510111	0.0586129
RUDIE	5	20	0	13.2262	0.0318801	0.0380528
RUDIES	6	11	0	6.41836	0.0420824	0.061447
RUDIS	5	14	0	9.81288	0.0427208	0.0490866
RUDS	4	57	9	44.6723	0.163983	0.208113
RUDY	4	10	0	8.28544	0.0765327	0.0796096
RUE	3	296	59	233.767	0.200626	0.253706
RUED	4	97	13	74.7774	0.138838	0.178921
RUEDAS	6	11	0	6.80589	0.0420824	0.0586537
RUER	4	68	4	51.4607	0.0705025	0.089978
RUERS	5	32	1	22.2835	0.0492021	0.065086
RUES	4	157	35	122.362	0.223332	0.286652
RUG	3	68	18	54.0239	0.266428	0.335198
RUGA	4	24	0	18.7154	0.039308	0.0410584
RUGS	4	20	7	16.2153	0.328098	0.414134
RUIN	4	89	10	68.4595	0.118693	0.152693
RUINATE	7	10	0	3.13762	0.0389586	0.111663
RUINED	6	18	0	9.9557	0.0283042	0.0428291
RUINER	6	18	1	8.91868	0.075077	0.14101
RUING	5	24	1	15.4684	0.0634405	0.0905387
RUINS	5	35	7	24.1886	0.200643	0.289813
RULE	4	90	37	70.3423	0.4023	0.517792
RULED	5	22	7	15.7758	0.302354	0.427296
RULER	5	25	8	16.3891	0.305599	0.467514
RULES	5	43	20	30.2481	0.444933	0.63893
RULIER	6	13	1	7.13469	0.0979944	0.169423
RULIEST	7	13	1	7.94303	0.0926172	0.160172
RULY	4	18	4	14.6326	0.225225	0.279818
RUM	3	98	32	79.1389	0.325279	0.403611
RUMAL	5	13	0	8.64359	0.0452874	0.0545002
RUME	4	52	14	41.1243	0.266476	0.338687
RUMEN	5	19	1	14.1402	0.0774483	0.0980087
RUMES	5	25	6	18.3355	0.235778	0.324125
RUMOR	5	11	0	7.45092	0.0514722	0.0614082
RUMS	4	32	7	26.1309	0.221062	0.272308
RUN	3	225	105	175.005	0.463617	0.596943
RUNCH	5	10	0	6.18555	0.0552445	0.0709492
RUND	4	58	12	44.8091	0.209154	0.270498
RUNDS	5	19	3	14.7066	0.165769	0.214688
RUNE	4	130	47	101.074	0.357102	0.460883
RUNED	5	43	14	30.8516	0.316301	0.444307
RUNES	5	76	35	56.241	0.448916	0.611306
RUNG	4	43	19	31.9783	0.421305	0.571371
RUNGS	5	13	8	9.12612	0.52592	0.77384
RUNIC	5	18	1	12.5542	0.0810265	0.10872
RUNS	4	98	26	76.1243	0.263967	0.340536
RUNT	4	92	38	71.9451	0.404319	0.520067
RUNTED	6	18	9	12.7837	0.44926	0.655051
RUNTS	5	42	18	30.2385	0.410864	0.577003
RURAL	5	14	0	9.17594	0.0427208	0.0518946
RURP	4	11	0	8.99249	0.0716838	0.0748456
RURU	4	10	0	8.22096	0.0765327	0.0800744
RUSA	4	107	0	84.3918	0.0101215	0.0101396
RUSAS	5	20	0	14.093	0.0318801	0.0359979
RUSE	4	170	58	133.266	0.338312	0.432691
RUSES	5	49	15	35.976	0.299247	0.410649
RUSH	4	60	16	49.7984	0.264441	0.320865
RUSHEN	6	14	0	10.1336	0.0348184	0.042186
RUSHER	6	18	5	13.8414	0.262168	0.353462
RUSHES	6	15	1	9.55976	0.0873312	0.132995
RUSINE	6	30	0	16.4716	0.0181289	0.0274876
RUSMA	5	15	0	10.5285	0.0404295	0.0462734
RUSSE	5	28	2	19.4098	0.0870223	0.120637
RUSSEL	6	10	0	4.97185	0.0452275	0.0747314
RUSSET	6	14	0	8.14818	0.0348184	0.0506747
RUST	4	127	53	101.878	0.41076	0.51465
RUSTED	6	22	10	15.8408	0.417855	0.597957
RUSTLE	6	15	1	7.00933	0.0873312	0.171856
RUSTRE	6	21	0	14.6717	0.0248213	0.0305061
RUSTS	5	27	14	20.8722	0.481446	0.638516
RUSTY	5	15	4	11.2157	0.254967	0.347481
RUT	3	258	102	200.227	0.393792	0.507854
