word	len	trials	finds	vowelInitial	removedByFlux	commonEnglish	comparable	compP10	compMedian	pZeroAtP10	pZeroAtMedian	compP10SameInitial	compMedianSameInitial	pZeroAtP10SameInitial	pZeroAtMedianSameInitial	qAtMedian	qAtMedianSameInitial	qAtP10SameInitial
INROAD	6	116	0	True	False	True	1606	0.01136	0.1078	0.2656	1.801e-06	0.008913	0.03178	0.354	0.02361	2.478e-06	0.02952	0.4083
INRUN	5	112	0	True	False	True	1583	0.01163	0.09848	0.2698	9.057e-06	0.008197	0.02174	0.3978	0.0853	9.759e-06	0.08706	0.4083
INSEEM	6	114	0	True	False	False	1652	0.01163	0.1068	0.2636	2.572e-06	0.009042	0.03178	0.355	0.02518	3.313e-06	0.03088	0.4083
INSPO	5	204	0	True	False	False	1445	0.009615	0.1104	0.1393	4.333e-11	0.004854	0.01875	0.3706	0.02104	1.55e-10	0.02731	0.4083
INSTEP	6	138	0	True	False	True	1403	0.0102	0.114	0.2428	5.54e-08	0.007646	0.02941	0.3467	0.01625	1.085e-07	0.02219	0.4083
INSTIL	6	150	0	True	False	False	1319	0.009434	0.1118	0.2413	1.877e-08	0.007032	0.02715	0.3469	0.0161	3.983e-08	0.02209	0.4083
INTOED	6	168	0	True	False	True	1259	0.009434	0.1188	0.2034	5.909e-10	0.006511	0.0283	0.3337	0.00804	1.706e-09	0.01141	0.4083
INULA	5	188	0	True	False	True	1527	0.009615	0.1084	0.1626	4.255e-10	0.005348	0.02037	0.3649	0.02086	1.274e-09	0.02716	0.4083
INUST	5	260	0	True	False	False	1405	0.009615	0.1139	0.0811	2.241e-14	0.004307	0.02373	0.3255	0.001941	1.311e-13	0.00297	0.4083
IOLITE	6	120	0	True	False	True	1590	0.01134	0.1093	0.2545	9.225e-07	0.008621	0.02941	0.3538	0.02781	1.342e-06	0.03327	0.4083
IRENIC	6	134	0	True	False	True	1487	0.01042	0.1154	0.2458	7.33e-08	0.00774	0.02778	0.353	0.02294	1.372e-07	0.02905	0.4083
IRISATE	7	106	0	True	False	False	569	0.0119	0.1091	0.281	4.812e-06	0.009634	0.02963	0.3584	0.04124	5.701e-06	0.0467	0.4083
IRREAL	6	114	0	True	False	False	1652	0.01163	0.1068	0.2636	2.572e-06	0.009042	0.03178	0.355	0.02518	3.313e-06	0.03088	0.4083
ISATIN	6	290	0	True	False	True	703	0.008162	0.1156	0.09287	3.346e-16	0.004181	0.04221	0.2967	3.704e-06	2.38e-15	6.693e-06	0.4083
ISATINE	7	142	0	True	False	False	387	0.009434	0.1034	0.2603	1.844e-07	0.007025	0.02941	0.3675	0.01442	3.122e-07	0.01991	0.4083
ISBA	4	298	0	True	False	True	956	0.01429	0.1693	0.01373	1.002e-24	0.003417	0.01701	0.3606	0.006026	1.33e-23	0.008754	0.4083
ISNA	4	1892	0	True	False	False	281	0.0276	0.2283	1.015e-23	1.118e-213	0.003386	0.04408	0.001633	9.099e-38	4.971e-211	4.758e-36	0.08541
ISNAE	5	896	0	True	False	False	458	0.01214	0.2092	1.763e-05	4.508e-92	0.004373	0.02495	0.0197	1.478e-10	5.725e-90	6.29e-10	0.2968
ISOMER	6	148	0	True	False	True	1354	0.009434	0.1147	0.2459	1.475e-08	0.007023	0.02778	0.3524	0.01546	3.253e-08	0.02125	0.4083
ISSEI	5	298	0	True	False	True	1318	0.008905	0.119	0.06956	3.943e-17	0.003688	0.02584	0.3326	0.0004086	2.971e-16	0.0006557	0.4083
ISTANA	6	220	0	True	False	False	985	0.007622	0.125	0.1858	1.745e-13	0.005131	0.0309	0.3225	0.001003	8.666e-13	0.001582	0.4083
ISTLE	5	646	0	True	False	True	675	0.007857	0.1566	0.006125	1.672e-48	0.003185	0.01859	0.1274	5.447e-06	7.077e-47	9.532e-06	0.4083
ISTLES	6	216	0	True	False	False	985	0.007576	0.125	0.1935	2.977e-13	0.005079	0.02924	0.3329	0.001646	1.408e-12	0.002545	0.4083
ITERANT	7	196	0	True	False	True	220	0.009563	0.1141	0.1521	4.876e-11	0.00622	0.02251	0.2944	0.01153	1.734e-10	0.01617	0.4083
ITERATES	8	128	0	True	False	False	17	0.01516	0.1328	0.1414	1.198e-08					2.717e-08	1	1
IWI	3	106	0	True	False	False	75	0.02286	0.1132	0.08621	2.945e-06	0.02244	0.05434	0.09021	0.002678	3.637e-06	0.004055	0.4083
KARST	5	130	0	False	False	True	1587	0.01	0.1034	0.2708	6.836e-07	0.01299	0.1154	0.1828	1.197e-07	1.011e-06	2.823e-07	0.4083
KEIRS	5	110	0	False	False	False	1618	0.0119	0.09658	0.2678	1.405e-05	0.01282	0.1071	0.2419	3.855e-06	1.494e-05	6.882e-06	0.4083
KERO	4	274	0	False	False	False	941	0.01429	0.1604	0.0194	1.581e-21	0.02273	0.1862	0.001838	3.026e-25	1.654e-20	7.27e-24	0.08599
KEROS	5	114	0	False	False	False	1638	0.01163	0.1	0.2636	6.076e-06	0.01351	0.1111	0.212	1.474e-06	6.838e-06	2.736e-06	0.4083
KESAR	5	156	0	False	False	False	1564	0.01053	0.1091	0.1919	1.493e-08	0.01451	0.1272	0.1022	6.068e-10	3.253e-08	2.238e-09	0.4083
KSAR	4	246	0	False	False	False	924	0.01551	0.1587	0.0214	3.416e-19	0.02116	0.1798	0.005193	6.623e-22	3.037e-18	1.308e-20	0.1649
LAARI	5	192	0	False	False	False	1484	0.009461	0.1094	0.1612	2.197e-10	0.01252	0.1322	0.08899	1.507e-12	7.001e-10	8.872e-12	0.4083
LAARIS	6	104	0	False	False	False	1642	0.0122	0.108	0.2791	6.905e-06	0.01309	0.1316	0.254	4.246e-07	7.673e-06	8.52e-07	0.4083
LABRET	6	106	0	False	False	True	1597	0.0119	0.1087	0.281	5.044e-06	0.01269	0.1354	0.2582	2.002e-07	5.838e-06	4.348e-07	0.4083
LADINO	6	122	0	False	False	False	1541	0.01111	0.1111	0.2559	5.746e-07	0.01316	0.1373	0.1987	1.505e-08	8.615e-07	4.359e-08	0.4083
LAESIE	6	218	0	False	False	False	967	0.007576	0.125	0.1906	2.279e-13	0.01137	0.1549	0.08263	1.174e-16	1.11e-12	1.257e-15	0.4083
LAITY	5	108	0	False	False	True	1640	0.0119	0.09658	0.2743	1.721e-05	0.01316	0.1066	0.2392	5.19e-06	1.792e-05	9.101e-06	0.4083
LAMIA	5	146	0	False	False	True	1530	0.009434	0.1062	0.2506	7.651e-08	0.01316	0.1241	0.1446	3.937e-09	1.402e-07	1.277e-08	0.4083
LANAI	5	248	0	False	False	False	1435	0.00996	0.1136	0.08353	1.018e-13	0.0128	0.1422	0.04093	2.982e-17	5.293e-13	3.443e-16	0.4083
LANAIS	6	112	0	False	False	False	1584	0.01163	0.1083	0.2698	2.647e-06	0.0122	0.1364	0.253	7.397e-08	3.328e-06	1.822e-07	0.4083
LARIAT	6	138	0	False	False	True	1403	0.0102	0.114	0.2428	5.54e-08	0.01333	0.1448	0.1569	4.191e-10	1.085e-07	1.627e-09	0.4083
LATAH	5	178	0	False	False	True	1525	0.00956	0.1089	0.1809	1.219e-09	0.01316	0.1292	0.09464	2.017e-11	3.215e-09	1.013e-10	0.4083
LATERAD	7	102	0	False	False	True	634	0.0125	0.1111	0.2772	6.06e-06	0.01341	0.1392	0.2524	2.288e-07	6.838e-06	4.866e-07	0.4083
LATRIA	6	198	0	False	False	True	1061	0.009009	0.1216	0.1666	7.063e-12	0.01294	0.1507	0.07583	9.029e-15	2.791e-11	7.364e-14	0.4083
LEHRS	5	246	0	False	False	False	1410	0.009798	0.1115	0.08874	2.319e-13	0.01274	0.1402	0.04269	7.301e-17	1.115e-12	8.013e-16	0.4083
LEPID	5	106	0	False	False	False	1573	0.0119	0.09821	0.281	1.742e-05	0.01316	0.1071	0.2456	6.066e-06	1.797e-05	1.045e-05	0.4083
LES	3	4892	0	False	True	False	96	0.03973	0.2399	7.401e-87	0	0.1098	0.3889	7.936e-248	0	0	0	7.055e-245
LESBO	5	118	0	False	True	False	1560	0.01111	0.103	0.2675	2.704e-06	0.01366	0.1161	0.1973	4.756e-07	3.352e-06	9.354e-07	0.4083
LESES	5	358	0	False	True	False	1159	0.009479	0.1401	0.03306	3.368e-24	0.01302	0.1815	0.009165	7.165e-32	4.278e-23	2.45e-30	0.2037
LEZ	3	126	0	False	True	False	81	0.02222	0.1346	0.05892	1.226e-08	0.02373	0.1576	0.04848	4.144e-10	2.765e-08	1.623e-09	0.4083
LIAISE	6	112	0	False	False	False	1584	0.01163	0.1083	0.2698	2.647e-06	0.0122	0.1364	0.253	7.397e-08	3.328e-06	1.822e-07	0.4083
LIERNE	6	154	0	False	False	True	1328	0.009848	0.114	0.2178	7.983e-09	0.01333	0.1506	0.1265	1.202e-11	1.903e-08	6.322e-11	0.4083
LILAC	5	108	0	False	False	True	1640	0.0119	0.09658	0.2743	1.721e-05	0.01316	0.1066	0.2392	5.19e-06	1.792e-05	9.101e-06	0.4083
LISENTE	7	124	0	False	False	False	464	0.01064	0.1064	0.2655	8.766e-07	0.01511	0.1354	0.1515	1.459e-08	1.288e-06	4.267e-08	0.4083
LITAI	5	310	0	False	False	False	1276	0.008696	0.1245	0.06669	1.273e-18	0.0123	0.1629	0.0216	1.161e-24	1.098e-17	2.715e-23	0.32
LLANO	5	150	0	False	False	True	1550	0.009434	0.1061	0.2413	4.939e-08	0.0137	0.125	0.1263	2.001e-09	9.78e-08	6.841e-09	0.4083
LOERIE	6	142	0	False	False	False	1393	0.009804	0.114	0.2468	3.413e-08	0.01333	0.1441	0.1487	2.549e-10	6.943e-08	1.016e-09	0.4083
LOHAN	5	174	0	False	False	True	1574	0.009461	0.1069	0.1913	2.859e-09	0.01351	0.1284	0.09373	4.09e-11	7.2e-09	1.976e-10	0.4083
LOIPE	5	126	0	False	False	False	1537	0.0102	0.1	0.2746	1.716e-06	0.01332	0.1154	0.1847	1.955e-07	2.399e-06	4.348e-07	0.4083
LOTAH	5	226	0	False	False	False	1428	0.009913	0.1096	0.1052	4.071e-12	0.0125	0.1384	0.05826	2.398e-15	1.652e-11	2.176e-14	0.4083
LOTSA	5	470	0	False	False	False	909	0.007661	0.1536	0.02692	9.059e-35	0.0127	0.1936	0.002457	1.232e-44	2.177e-33	7.824e-43	0.104
LOUED	5	110	0	False	False	False	1618	0.0119	0.09658	0.2678	1.405e-05	0.01282	0.1071	0.2419	3.855e-06	1.494e-05	6.882e-06	0.4083
LWEI	4	172	0	False	False	False	835	0.01639	0.141	0.05825	4.412e-12	0.02107	0.1538	0.02567	3.321e-13	1.767e-11	2.237e-12	0.3681
LYAM	4	116	0	False	False	True	708	0.01745	0.1272	0.1297	1.397e-07	0.02039	0.1364	0.09161	4.115e-08	2.397e-07	1.136e-07	0.4083
LYART	5	118	0	False	False	False	1560	0.01111	0.103	0.2675	2.704e-06	0.01366	0.1161	0.1973	4.756e-07	3.352e-06	9.354e-07	0.4083
LYASE	5	148	0	False	False	False	1584	0.009488	0.1056	0.2439	6.716e-08	0.01341	0.1207	0.1357	5.408e-09	1.294e-07	1.729e-08	0.4083
LYSIN	5	102	0	False	False	True	1622	0.01223	0.09595	0.2852	3.401e-05	0.01389	0.1058	0.2401	1.117e-05	3.401e-05	1.855e-05	0.4083
MAERL	5	274	0	False	False	False	1362	0.009259	0.117	0.07817	1.583e-15	0.01232	0.1558	0.03353	7.022e-21	1.058e-14	1.328e-19	0.4083
MAERLS	6	108	0	False	False	False	1661	0.0119	0.1071	0.2743	4.836e-06	0.01282	0.133	0.2482	2.025e-07	5.701e-06	4.348e-07	0.4083
MANITO	6	132	0	False	False	True	1445	0.01042	0.1136	0.251	1.216e-07	0.01346	0.1424	0.1672	1.558e-09	2.127e-07	5.389e-09	0.4083
MANRED	6	108	0	False	False	True	1661	0.0119	0.1071	0.2743	4.836e-06	0.01282	0.133	0.2482	2.025e-07	5.701e-06	4.348e-07	0.4083
MARAH	5	124	0	False	False	False	1560	0.01062	0.1	0.2662	2.119e-06	0.01351	0.1146	0.1851	2.795e-07	2.82e-06	5.832e-07	0.4083
MARERO	6	102	0	False	False	False	1673	0.0125	0.1081	0.2772	8.548e-06	0.01316	0.1298	0.259	6.925e-07	9.347e-06	1.324e-06	0.4083
MASLIN	6	104	0	False	False	True	1642	0.0122	0.108	0.2791	6.905e-06	0.01309	0.1316	0.254	4.246e-07	7.673e-06	8.52e-07	0.4083
MATAI	5	160	0	False	False	True	1576	0.01015	0.1088	0.1954	9.903e-09	0.01437	0.1296	0.09871	2.252e-10	2.281e-08	9.144e-10	0.4083
MATLO	5	144	0	False	False	False	1567	0.009615	0.1058	0.2487	1.02e-07	0.01316	0.1231	0.1485	6.116e-09	1.814e-07	1.877e-08	0.4083
MEITH	5	166	0	False	False	True	1505	0.009615	0.1084	0.2011	5.315e-09	0.01344	0.1319	0.1058	6.386e-11	1.284e-08	2.896e-10	0.4083
MENSH	5	158	0	False	False	False	1537	0.01031	0.1089	0.1945	1.223e-08	0.01437	0.1293	0.1016	3.151e-10	2.765e-08	1.245e-09	0.4083
MEOU	4	222	0	False	False	False	924	0.015	0.1554	0.0349	5.142e-17	0.02205	0.1773	0.007082	1.525e-19	3.809e-16	2.465e-18	0.1799
MERINO	6	134	0	False	False	False	1487	0.01042	0.1154	0.2458	7.33e-08	0.01353	0.1456	0.1611	6.912e-10	1.372e-07	2.498e-09	0.4083
MESETA	6	204	0	False	False	False	1038	0.009245	0.1213	0.1504	3.536e-12	0.01266	0.1506	0.07433	3.423e-15	1.449e-11	2.926e-14	0.4083
MESIAN	6	174	0	False	False	True	1226	0.009434	0.1195	0.1922	2.406e-10	0.01302	0.153	0.1022	2.829e-13	7.559e-10	1.934e-12	0.4083
MESIC	5	190	0	False	False	True	1506	0.009479	0.1086	0.1637	3.269e-10	0.01251	0.1319	0.09145	2.126e-12	9.919e-10	1.236e-11	0.4083
METIF	5	100	0	False	False	False	1656	0.0125	0.1	0.2843	2.656e-05	0.01429	0.1084	0.2372	1.04e-05	2.705e-05	1.744e-05	0.4083
MIHA	4	250	0	False	False	False	937	0.01563	0.1604	0.01949	1.05e-19	0.0216	0.1813	0.004257	1.908e-22	1.003e-18	4.038e-21	0.1462
MIHAS	5	124	0	False	False	False	1560	0.01062	0.1	0.2662	2.119e-06	0.01351	0.1146	0.1851	2.795e-07	2.82e-06	5.832e-07	0.4083
MPRET	5	146	0	False	False	True	1530	0.009434	0.1062	0.2506	7.651e-08	0.01316	0.1241	0.1446	3.937e-09	1.402e-07	1.277e-08	0.4083
MUNT	4	210	0	False	True	True	907	0.01596	0.1528	0.03411	7.576e-16	0.02331	0.1708	0.007061	8.218e-18	5.141e-15	1.074e-16	0.1799
MURENA	6	104	0	False	False	False	1642	0.0122	0.108	0.2791	6.905e-06	0.01309	0.1316	0.254	4.246e-07	7.673e-06	8.52e-07	0.4083
MYAL	4	110	0	False	False	True	666	0.01639	0.1269	0.1623	3.303e-07	0.01916	0.1364	0.1191	9.917e-08	5.339e-07	2.376e-07	0.4083
MYC	3	106	0	False	False	False	75	0.02286	0.1132	0.08621	2.945e-06	0.02397	0.141	0.07644	1.004e-07	3.637e-06	2.4e-07	0.4083
NADIR	5	374	0	False	False	True	1157	0.007764	0.1399	0.05419	3.379e-25	0.01268	0.1799	0.008445	6.094e-33	4.769e-24	2.462e-31	0.1982
NADIRS	6	152	0	False	False	False	1294	0.009259	0.1133	0.2432	1.16e-08	0.01333	0.1493	0.13	2.136e-11	2.637e-08	1.061e-10	0.4083
NADORS	6	106	0	False	False	False	1597	0.0119	0.1087	0.281	5.044e-06	0.01269	0.1354	0.2582	2.002e-07	5.838e-06	4.348e-07	0.4083
NAEVI	5	112	0	False	False	False	1583	0.01163	0.09848	0.2698	9.057e-06	0.0125	0.1099	0.2444	2.179e-06	9.759e-06	3.954e-06	0.4083
NAGOR	5	170	0	False	False	True	1541	0.009615	0.1066	0.1935	4.801e-09	0.01351	0.1285	0.09897	6.998e-11	1.176e-08	3.08e-10	0.4083
NAIAD	5	144	0	False	False	True	1567	0.009615	0.1058	0.2487	1.02e-07	0.01316	0.1231	0.1485	6.116e-09	1.814e-07	1.877e-08	0.4083
NAIRA	5	506	0	False	False	False	854	0.007791	0.1573	0.01911	2.447e-38	0.01301	0.195	0.001324	2.124e-48	6.592e-37	1.716e-46	0.07359
NAIRAS	6	182	0	False	False	False	1169	0.008993	0.1154	0.1932	2.039e-10	0.01266	0.1506	0.09838	1.243e-13	6.638e-10	9.055e-13	0.4083
NAIRU	5	240	0	False	False	False	1452	0.01	0.1118	0.08963	4.387e-13	0.01298	0.1406	0.04351	1.604e-16	2.042e-12	1.658e-15	0.4083
NALEDS	6	216	0	False	False	False	985	0.007576	0.125	0.1935	2.977e-13	0.01143	0.1549	0.08343	1.644e-16	1.408e-12	1.66e-15	0.4083
NANCE	5	142	0	False	True	False	1602	0.009615	0.1058	0.2536	1.276e-07	0.01316	0.125	0.1525	5.823e-09	2.211e-07	1.836e-08	0.4083
NANITES	7	102	0	False	False	False	634	0.0125	0.1111	0.2772	6.06e-06	0.01341	0.1392	0.2524	2.288e-07	6.838e-06	4.866e-07	0.4083
NAOI	4	954	0	False	False	False	624	0.01777	0.2061	3.735e-08	2.457e-96	0.0337	0.2432	6.246e-15	3.443e-116	4.369e-94	1.53e-113	2.776e-12
NAOSES	6	164	0	False	False	False	1261	0.009804	0.1209	0.1987	6.668e-10	0.01333	0.1532	0.1107	1.433e-12	1.847e-09	8.551e-12	0.4083
NARIAL	6	124	0	False	False	True	1508	0.01087	0.1111	0.2579	4.54e-07	0.01306	0.1383	0.196	9.645e-09	6.983e-07	2.868e-08	0.4083
NARIC	5	342	0	False	False	True	1198	0.00916	0.1376	0.04297	1.033e-22	0.01255	0.1784	0.01332	6.564e-30	1.177e-21	2.012e-28	0.2547
NASIAL	6	144	0	False	False	True	1360	0.009804	0.114	0.242	2.679e-08	0.01299	0.1455	0.1522	1.479e-10	5.552e-08	6.29e-10	0.4083
NASION	6	156	0	False	False	True	1301	0.0102	0.121	0.2019	1.84e-09	0.01351	0.1533	0.1197	5.286e-12	4.7e-09	2.901e-11	0.4083
NASTIC	6	148	0	False	False	True	1354	0.009434	0.1147	0.2459	1.475e-08	0.01313	0.1462	0.1415	6.985e-11	3.253e-08	3.08e-10	0.4083
NASUTE	6	124	0	False	False	True	1508	0.01087	0.1111	0.2579	4.54e-07	0.01306	0.1383	0.196	9.645e-09	6.983e-07	2.868e-08	0.4083
NEELD	5	206	0	False	False	True	1424	0.009615	0.1094	0.1366	4.342e-11	0.0125	0.1331	0.07493	1.683e-13	1.55e-10	1.207e-12	0.4083
NEGRO	5	266	0	False	True	True	1352	0.009381	0.1156	0.0815	6.46e-15	0.01243	0.1507	0.03592	1.332e-19	4.223e-14	2.193e-18	0.4083
NEIFS	5	116	0	False	False	False	1590	0.01136	0.1023	0.2656	3.671e-06	0.01362	0.1154	0.2037	6.661e-07	4.392e-06	1.301e-06	0.4083
NELIS	5	788	0	False	False	False	529	0.01092	0.196	0.0001749	2.216e-75	0.0159	0.2455	3.281e-06	3.896e-97	2.462e-73	1.154e-94	0.0003241
NEPIT	5	242	0	False	False	False	1440	0.009993	0.1113	0.08799	3.983e-13	0.01276	0.1402	0.04475	1.336e-16	1.873e-12	1.414e-15	0.4083
NEPITS	6	122	0	False	False	False	1541	0.01111	0.1111	0.2559	5.746e-07	0.01316	0.1373	0.1987	1.505e-08	8.615e-07	4.359e-08	0.4083
NERDIC	6	104	0	False	False	False	1642	0.0122	0.108	0.2791	6.905e-06	0.01309	0.1316	0.254	4.246e-07	7.673e-06	8.52e-07	0.4083
NEREID	6	218	0	False	False	False	967	0.007576	0.125	0.1906	2.279e-13	0.01137	0.1549	0.08263	1.174e-16	1.11e-12	1.257e-15	0.4083
NEREIS	6	346	0	False	False	False	524	0.008315	0.1396	0.05563	2.538e-23	0.01138	0.1722	0.01906	4.052e-29	3.049e-22	1.059e-27	0.2968
NERINE	6	204	0	False	False	True	1038	0.009245	0.1213	0.1504	3.536e-12	0.01266	0.1506	0.07433	3.423e-15	1.449e-11	2.926e-14	0.4083
NERINES	7	116	0	False	False	False	516	0.01136	0.1087	0.2656	1.593e-06	0.01322	0.1333	0.2136	6.22e-08	2.258e-06	1.612e-07	0.4083
NERKA	5	102	0	False	False	False	1622	0.01223	0.09595	0.2852	3.401e-05	0.01389	0.1058	0.2401	1.117e-05	3.401e-05	1.855e-05	0.4083
NEROL	5	550	0	False	False	False	790	0.00795	0.1573	0.0124	1.312e-41	0.01473	0.1985	0.0002859	1.436e-53	3.889e-40	1.418e-51	0.01816
NEROLI	6	212	0	False	False	False	992	0.008621	0.125	0.1595	5.078e-13	0.01191	0.1534	0.07892	4.654e-16	2.292e-12	4.449e-15	0.4083
NEROLIS	7	104	0	False	False	False	595	0.0122	0.11	0.2791	5.452e-06	0.01316	0.14	0.2522	1.541e-07	6.286e-06	3.504e-07	0.4083
NEROLS	6	228	0	False	False	False	946	0.007576	0.125	0.1766	5.996e-14	0.01137	0.1527	0.0737	3.923e-17	3.23e-13	4.471e-16	0.4083
NETOP	5	306	0	False	False	True	1290	0.00885	0.1218	0.06587	5.424e-18	0.0123	0.161	0.02269	4.686e-24	4.424e-17	1.068e-22	0.3308
NETOPS	6	134	0	False	False	False	1487	0.01042	0.1154	0.2458	7.33e-08	0.01353	0.1456	0.1611	6.912e-10	1.372e-07	2.498e-09	0.4083
NEUM	4	256	0	False	False	False	939	0.01454	0.156	0.02355	1.408e-19	0.02108	0.1809	0.004276	6.621e-23	1.304e-18	1.471e-21	0.1462
NGAI	4	680	0	False	False	True	813	0.01704	0.1738	8.389e-06	4.251e-57	0.03226	0.2137	2.073e-10	9.917e-72	2.907e-55	1.763e-69	3.685e-08
NGAIO	5	160	0	False	False	True	1576	0.01015	0.1088	0.1954	9.903e-09	0.01437	0.1296	0.09871	2.252e-10	2.281e-08	9.144e-10	0.4083
NGATI	5	328	0	False	False	False	1242	0.009259	0.1346	0.0473	2.563e-21	0.01249	0.1747	0.01621	4.489e-28	2.65e-20	1.14e-26	0.2853
NGATIS	6	146	0	False	False	False	1319	0.009615	0.1154	0.244	1.683e-08	0.01351	0.1494	0.1372	5.47e-11	3.632e-08	2.52e-10	0.4083
NGOMA	5	102	0	False	False	False	1622	0.01223	0.09595	0.2852	3.401e-05	0.01389	0.1058	0.2401	1.117e-05	3.401e-05	1.855e-05	0.4083
NICAD	5	178	0	False	False	False	1525	0.00956	0.1089	0.1809	1.219e-09	0.01316	0.1292	0.09464	2.017e-11	3.215e-09	1.013e-10	0.4083
NICHT	5	160	0	False	False	False	1576	0.01015	0.1088	0.1954	9.903e-09	0.01437	0.1296	0.09871	2.252e-10	2.281e-08	9.144e-10	0.4083
NICOL	5	200	0	False	False	False	1491	0.009434	0.1104	0.1502	6.918e-11	0.01244	0.1378	0.08182	1.337e-13	2.402e-10	9.663e-13	0.4083
NIDAL	5	348	0	False	False	True	1188	0.009479	0.138	0.03636	3.532e-23	0.01282	0.1798	0.01122	1.108e-30	4.078e-22	3.519e-29	0.2266
NIDOR	5	338	0	False	False	True	1196	0.009317	0.1351	0.04226	4.959e-22	0.01254	0.1765	0.01404	3.159e-29	5.248e-21	8.776e-28	0.2547
NIDORS	6	124	0	False	False	False	1508	0.01087	0.1111	0.2579	4.54e-07	0.01306	0.1383	0.196	9.645e-09	6.983e-07	2.868e-08	0.4083
NIDUS	5	146	0	False	False	True	1530	0.009434	0.1062	0.2506	7.651e-08	0.01316	0.1241	0.1446	3.937e-09	1.402e-07	1.277e-08	0.4083
NIGER	5	454	0	False	True	False	935	0.008114	0.1467	0.02475	5.267e-32	0.01315	0.1891	0.002455	4.611e-42	1.142e-30	2.733e-40	0.104
NIGERS	6	212	0	False	True	False	992	0.008621	0.125	0.1595	5.078e-13	0.01191	0.1534	0.07892	4.654e-16	2.292e-12	4.449e-15	0.4083
NIRLED	6	142	0	False	False	False	1393	0.009804	0.114	0.2468	3.413e-08	0.01333	0.1441	0.1487	2.549e-10	6.943e-08	1.016e-09	0.4083
NISEIS	6	170	0	False	False	False	1220	0.009434	0.1191	0.1996	4.37e-10	0.0129	0.1527	0.1099	5.85e-13	1.282e-09	3.769e-12	0.4083
NISUS	5	104	0	False	False	True	1586	0.0122	0.09574	0.2791	2.846e-05	0.01351	0.1053	0.2429	9.469e-06	2.869e-05	1.61e-05	0.4083
NITERIE	7	112	0	False	False	False	525	0.01163	0.1098	0.2698	2.213e-06	0.0125	0.1354	0.2444	8.363e-08	2.937e-06	2.043e-07	0.4083
NITERY	6	150	0	False	False	False	1319	0.009434	0.1118	0.2413	1.877e-08	0.01299	0.1466	0.1407	4.749e-11	3.983e-08	2.234e-10	0.4083
NITID	5	228	0	False	False	True	1452	0.009738	0.1111	0.1074	2.174e-12	0.0125	0.1402	0.05681	1.107e-15	9.247e-12	1.036e-14	0.4083
NOAH	4	568	0	False	False	False	850	0.01488	0.1729	0.0001999	1.476e-47	0.03378	0.2096	3.33e-09	9.272e-59	5.706e-46	1.177e-56	4.229e-07
NOAHS	5	208	0	False	False	False	1454	0.009643	0.1097	0.1332	3.152e-11	0.01255	0.1359	0.07226	6.419e-14	1.153e-10	4.919e-13	0.4083
NOESES	6	138	0	False	False	False	1403	0.0102	0.114	0.2428	5.54e-08	0.01333	0.1448	0.1569	4.191e-10	1.085e-07	1.627e-09	0.4083
NOESIS	6	148	0	False	False	False	1354	0.009434	0.1147	0.2459	1.475e-08	0.01313	0.1462	0.1415	6.985e-11	3.253e-08	3.08e-10	0.4083
NOETIC	6	150	0	False	False	True	1319	0.009434	0.1118	0.2413	1.877e-08	0.01299	0.1466	0.1407	4.749e-11	3.983e-08	2.234e-10	0.4083
NOMEN	5	144	0	False	False	False	1567	0.009615	0.1058	0.2487	1.02e-07	0.01316	0.1231	0.1485	6.116e-09	1.814e-07	1.877e-08	0.4083
NOMIC	5	106	0	False	False	True	1573	0.0119	0.09821	0.281	1.742e-05	0.01316	0.1071	0.2456	6.066e-06	1.797e-05	1.045e-05	0.4083
NONART	6	100	0	False	False	False	1721	0.0125	0.1047	0.2843	1.582e-05	0.01351	0.1228	0.2565	2.039e-06	1.662e-05	3.731e-06	0.4083
NOOIT	5	194	0	False	False	False	1517	0.009579	0.1103	0.1546	1.425e-10	0.01263	0.1331	0.085	9.338e-13	4.727e-10	5.835e-12	0.4083
NOSEAN	6	204	0	False	False	True	1038	0.009245	0.1213	0.1504	3.536e-12	0.01266	0.1506	0.07433	3.423e-15	1.449e-11	2.926e-14	0.4083
NOSTRO	6	190	0	False	False	False	1121	0.008696	0.1147	0.1903	8.895e-11	0.01285	0.1493	0.0856	4.505e-14	3.018e-10	3.513e-13	0.4083
NOTAIRE	7	134	0	False	False	False	438	0.0102	0.1034	0.253	4.417e-07	0.01515	0.1286	0.1293	9.796e-09	6.901e-07	2.884e-08	0.4083
NUTSO	5	258	0	False	False	False	1380	0.009615	0.1131	0.08268	3.608e-14	0.01259	0.1435	0.03801	4.384e-18	1.98e-13	6.286e-17	0.4083
NYAH	4	146	0	False	False	False	790	0.01596	0.1384	0.09551	3.58e-10	0.01902	0.1513	0.06061	3.953e-11	1.075e-09	1.942e-10	0.4083
NYM	3	196	0	False	False	False	112	0.02269	0.1871	0.01113	2.316e-18	0.04593	0.2051	9.947e-05	2.872e-20	1.925e-17	5.211e-19	0.008039
OBESE	5	124	0	True	False	True	1560	0.01062	0.1	0.2662	2.119e-06	0.008039	0.02273	0.3676	0.0578	2.82e-06	0.06367	0.4083
OBIA	4	258	0	True	False	False	931	0.01429	0.1553	0.02442	1.213e-19	0.004007	0.02318	0.3549	0.002357	1.147e-18	0.003581	0.4083
