word	len	pts	boards	subjectFound	peerFound	subjectOnly	peerOnly	rateSubjectElsewhere	ratePeerElsewhere	netPtsToPeer	netPtsPerGame
LAMPERS	7	1800	3	0	3	0	3	0.3397	0.45986	5400	7.3973
SLATHER	7	1800	6	3	6	0	3	0.30832	0.44971	5400	7.3973
TRASHES	7	1800	8	1	4	1	4	0.29562	0.49812	5400	7.3973
STOPERS	7	1800	6	1	4	0	3	0.12652	0.46067	5400	7.3973
REPORTS	7	1800	4	0	3	0	3	0.3237	0.4719	5400	7.3973
HALTERS	7	1800	5	0	3	0	3	0.35694	0.61822	5400	7.3973
MOOTERS	7	1800	3	0	3	0	3	0.47081	0.52433	5400	7.3973
LANCERS	7	1800	3	0	3	0	3	0.24144	0.54078	5400	7.3973
TREADER	7	1800	7	0	3	0	3	0.081337	0.41252	5400	7.3973
SHORTED	7	1800	3	0	3	0	3	0.16413	0.29823	5400	7.3973
MEALIES	7	1800	5	1	4	0	3	0.1102	0.36687	5400	7.3973
ROASTER	7	1800	13	3	6	1	4	0.33936	0.56525	5400	7.3973
STATERS	7	1800	8	3	6	0	3	0.50889	0.57516	5400	7.3973
MAISTER	7	1800	11	3	6	2	5	0.10184	0.18156	5400	7.3973
DETAINS	7	1800	6	2	5	0	3	0.37851	0.27619	5400	7.3973
ERASERS	7	1800	6	0	3	0	3	0.027768	0.32814	5400	7.3973
RESTING	7	1800	10	5	8	1	4	0.48315	0.48751	5400	7.3973
ERASING	7	1800	8	0	3	0	3	0.0054047	0.27242	5400	7.3973
SNORTER	7	1800	7	0	3	0	3	0.068323	0.22428	5400	7.3973
MASTERS	7	1800	6	2	5	1	4	0.52723	0.61095	5400	7.3973
ORLE	4	400	39	0	13	0	13	0.0067874	0.20801	5200	7.1233
SEIS	4	400	86	0	13	0	13	0.055031	0.13193	5200	7.1233
DOER	4	400	56	8	21	5	18	0.14363	0.35505	5200	7.1233
SONE	4	400	82	25	38	12	25	0.35324	0.5004	5200	7.1233
ERES	4	400	100	17	30	11	24	0.15982	0.2661	5200	7.1233
SPIT	4	400	29	7	20	1	14	0.35454	0.54328	5200	7.1233
SEAN	4	400	123	39	52	14	27	0.33867	0.3669	5200	7.1233
SETS	4	400	123	23	36	12	25	0.16927	0.24831	5200	7.1233
SLEE	4	400	34	10	23	2	15	0.25912	0.55095	5200	7.1233
SIGN	4	400	42	4	17	2	15	0.091975	0.46804	5200	7.1233
RASH	4	400	49	14	27	5	18	0.35812	0.47659	5200	7.1233
DENS	4	400	73	20	33	11	24	0.31736	0.40133	5200	7.1233
SEEN	4	400	69	18	31	7	20	0.23589	0.303	5200	7.1233
SEI	3	100	263	33	84	18	69	0.11833	0.29421	5100	6.9863
NERDS	5	800	28	0	6	0	6	0.017708	0.16107	4800	6.5753
DONEE	5	800	16	1	7	1	7	0.040029	0.56693	4800	6.5753
DRAIN	5	800	27	3	9	1	7	0.098806	0.24524	4800	6.5753
HAETS	5	800	37	0	6	0	6	0.017221	0.31144	4800	6.5753
SENE	4	400	73	12	24	5	17	0.20071	0.23817	4800	6.5753
BRACE	5	800	8	1	7	0	6	0.18042	0.41106	4800	6.5753
BLAER	5	800	17	0	6	0	6	0.026153	0.27006	4800	6.5753
REEL	4	400	48	11	23	2	14	0.26237	0.48464	4800	6.5753
RIALS	5	800	24	4	10	1	7	0.11593	0.3681	4800	6.5753
TESTS	5	800	26	8	14	2	8	0.28671	0.51498	4800	6.5753
RATO	4	400	94	6	18	1	13	0.042707	0.16031	4800	6.5753
STIR	4	400	114	46	58	18	30	0.31007	0.47015	4800	6.5753
NEDS	4	400	62	7	19	2	14	0.099682	0.25841	4800	6.5753
NIDE	4	400	71	12	24	3	15	0.16451	0.40342	4800	6.5753
DRATS	5	800	28	3	9	3	9	0.067508	0.19317	4800	6.5753
HALES	5	800	30	16	22	5	11	0.44152	0.58487	4800	6.5753
TIGER	5	800	14	3	9	0	6	0.27763	0.48727	4800	6.5753
SILTS	5	800	19	1	7	0	6	0.25104	0.28526	4800	6.5753
TANGI	5	800	19	4	10	0	6	0.18889	0.36429	4800	6.5753
DELLS	5	800	14	2	8	0	6	0.35706	0.52784	4800	6.5753
SING	4	400	66	38	50	7	19	0.60029	0.63739	4800	6.5753
SPAER	5	800	18	1	7	1	7	0.036569	0.23195	4800	6.5753
RESTS	5	800	39	17	23	6	12	0.39708	0.60079	4800	6.5753
TENT	4	400	66	28	40	10	22	0.37542	0.58137	4800	6.5753
TENSE	5	800	45	17	23	5	11	0.28432	0.50277	4800	6.5753
ANES	4	400	131	17	29	11	23	0.13496	0.20306	4800	6.5753
SHENT	5	800	17	1	7	1	7	0.14319	0.3534	4800	6.5753
ARE	3	100	299	119	167	38	86	0.35696	0.5439	4800	6.5753
EATH	4	400	73	9	21	4	16	0.13778	0.34442	4800	6.5753
PEINS	5	800	19	0	6	0	6	0.11468	0.278	4800	6.5753
TRICE	5	800	10	0	6	0	6	0.15041	0.44163	4800	6.5753
SNEDS	5	800	20	0	6	0	6	0.019713	0.19286	4800	6.5753
TEACH	5	800	18	1	7	1	7	0.19956	0.27424	4800	6.5753
TAINT	5	800	34	2	8	1	7	0.16587	0.35535	4800	6.5753
LEIRS	5	800	27	0	6	0	6	0.064777	0.13736	4800	6.5753
SCOPE	5	800	7	1	7	0	6	0.2324	0.65318	4800	6.5753
READS	5	800	18	7	13	1	7	0.43689	0.57545	4800	6.5753
TROPE	5	800	11	2	8	0	6	0.23235	0.55443	4800	6.5753
RODES	5	800	33	15	21	3	9	0.39074	0.65537	4800	6.5753
SEATS	5	800	63	21	27	11	17	0.41467	0.46711	4800	6.5753
TAILS	5	800	34	16	22	2	8	0.54645	0.63474	4800	6.5753
SCORN	5	800	9	1	7	0	6	0.12333	0.27826	4800	6.5753
SLING	5	800	20	7	13	1	7	0.32032	0.60233	4800	6.5753
LOTES	5	800	37	18	24	2	8	0.45591	0.4954	4800	6.5753
STATE	5	800	43	24	30	3	9	0.55418	0.68517	4800	6.5753
LASH	4	400	38	15	27	2	14	0.36984	0.50902	4800	6.5753
LINGS	5	800	18	11	17	0	6	0.51172	0.68953	4800	6.5753
ROLES	5	800	29	10	16	4	10	0.50897	0.56171	4800	6.5753
LITE	4	400	76	50	62	6	18	0.59927	0.69846	4800	6.5753
NITRO	5	800	36	1	7	0	6	0.018218	0.073212	4800	6.5753
SILER	5	800	49	13	19	6	12	0.27215	0.49312	4800	6.5753
DING	4	400	37	17	29	3	15	0.53752	0.73404	4800	6.5753
LEER	4	400	48	21	33	5	17	0.42422	0.57604	4800	6.5753
STAND	5	800	34	13	19	2	8	0.36444	0.45501	4800	6.5753
HINGE	5	800	10	1	7	0	6	0.46527	0.68512	4800	6.5753
SEIRS	5	800	42	2	8	1	7	0.038029	0.1609	4800	6.5753
CREAM	5	800	13	0	6	0	6	0.088345	0.33043	4800	6.5753
NEST	4	400	143	41	53	23	35	0.27898	0.38529	4800	6.5753
OILER	5	800	19	7	13	1	7	0.36638	0.52153	4800	6.5753
TRADE	5	800	26	6	12	4	10	0.25821	0.5189	4800	6.5753
TIMER	5	800	22	9	15	3	9	0.59258	0.54195	4800	6.5753
RONTE	5	800	42	11	17	5	11	0.20575	0.50656	4800	6.5753
TOLTS	5	800	14	1	7	1	7	0.13396	0.28799	4800	6.5753
STAGE	5	800	11	2	8	0	6	0.39053	0.60064	4800	6.5753
RINS	4	400	81	34	46	10	22	0.36555	0.48971	4800	6.5753
WALER	5	800	11	2	8	1	7	0.27452	0.53069	4800	6.5753
TYRES	5	800	18	0	6	0	6	0.038162	0.25682	4800	6.5753
TALE	4	400	92	48	60	13	25	0.55365	0.6131	4800	6.5753
EASED	5	800	26	9	15	2	8	0.45591	0.51675	4800	6.5753
REPOT	5	800	20	4	10	2	8	0.299	0.29755	4800	6.5753
NETT	4	400	44	11	23	4	16	0.23481	0.44713	4800	6.5753
TALAS	5	800	19	1	7	0	6	0.14166	0.17704	4800	6.5753
RENTE	5	800	43	19	25	5	11	0.3665	0.59174	4800	6.5753
TRASHERS	8	2200	2	0	2	0	2	0.31056	0.34139	4400	6.0274
SNORTERS	8	2200	3	0	2	0	2	0.027744	0.16372	4400	6.0274
DENT	4	400	66	25	36	7	18	0.3886	0.47205	4400	6.0274
SLANDERS	8	2200	2	0	2	0	2	0.36801	0.59229	4400	6.0274
TRAILERS	8	2200	2	0	2	0	2	0.14853	0.33988	4400	6.0274
SLATHERS	8	2200	3	1	3	0	2	0.24534	0.26106	4400	6.0274
HAET	4	400	56	1	12	1	12	0.025096	0.30582	4400	6.0274
AIDE	4	400	57	15	26	9	20	0.42761	0.56988	4400	6.0274
SILE	4	400	92	43	54	18	29	0.44049	0.60192	4400	6.0274
HOISTERS	8	2200	4	0	2	0	2	0.067436	0.25895	4400	6.0274
TARO	4	400	105	8	19	5	16	0.13385	0.13199	4400	6.0274
CLOUTERS	8	2200	2	0	2	0	2	0.059451	0.27089	4400	6.0274
TING	4	400	49	23	34	6	17	0.62768	0.72271	4400	6.0274
HING	4	400	23	5	16	0	11	0.44681	0.66645	4400	6.0274
REISTING	8	2200	2	0	2	0	2	0.15735	0.30211	4400	6.0274
TARE	4	400	173	94	105	33	44	0.52832	0.59457	4400	6.0274
ARSE	4	400	148	44	55	19	30	0.24192	0.3161	4400	6.0274
ORES	4	400	156	49	60	24	35	0.26924	0.38385	4400	6.0274
SEAM	4	400	60	13	24	8	19	0.3163	0.38519	4400	6.0274
SAND	4	400	48	18	29	4	15	0.50344	0.45231	4400	6.0274
YATE	4	400	21	0	11	0	11	0.018332	0.3028	4400	6.0274
RESORTED	8	2200	4	0	2	0	2	0.21029	0.029202	4400	6.0274
TEAM	4	400	47	13	24	3	14	0.3929	0.4587	4400	6.0274
TESTINGS	8	2200	2	0	2	0	2	0.3397	0.52738	4400	6.0274
TERN	4	400	105	22	33	15	26	0.22405	0.35019	4400	6.0274
NAIL	4	400	62	19	30	11	22	0.32182	0.41674	4400	6.0274
RIDE	4	400	70	29	40	12	23	0.44261	0.58355	4400	6.0274
AVER	4	400	21	4	15	1	12	0.19278	0.49856	4400	6.0274
MAISTERS	8	2200	3	0	2	0	2	0.083304	0.18095	4400	6.0274
REESTING	8	2200	3	1	3	0	2	0.096646	0.27738	4400	6.0274
OLES	4	400	73	9	20	3	14	0.13473	0.23201	4400	6.0274
HEISTERS	8	2200	3	0	2	0	2	0.10067	0.15627	4400	6.0274
REE	3	100	127	60	103	7	50	0.51936	0.77346	4300	5.8904
CLONES	6	1400	4	1	4	0	3	0.30021	0.55707	4200	5.7534
TINEAS	6	1400	19	0	3	0	3	0.01262	0.14989	4200	5.7534
BREADS	6	1400	3	0	3	0	3	0.21418	0.52582	4200	5.7534
TRIPES	6	1400	8	1	4	0	3	0.21262	0.42078	4200	5.7534
DEPORT	6	1400	5	1	4	0	3	0.27882	0.45218	4200	5.7534
TIGERS	6	1400	5	2	5	0	3	0.36729	0.52502	4200	5.7534
SMARTS	6	1400	7	1	4	0	3	0.11001	0.33673	4200	5.7534
REPORT	6	1400	4	0	3	0	3	0.23982	0.41184	4200	5.7534
RESEAT	6	1400	25	4	7	4	7	0.19563	0.1794	4200	5.7534
SAINTS	6	1400	10	1	4	1	4	0.15297	0.48436	4200	5.7534
COARSE	6	1400	8	0	3	0	3	0.18165	0.32242	4200	5.7534
RESELL	6	1400	4	0	3	0	3	0.0773	0.2628	4200	5.7534
DALLES	6	1400	6	1	4	1	4	0.3273	0.53584	4200	5.7534
SHORES	6	1400	8	3	6	0	3	0.46011	0.68031	4200	5.7534
SMILES	6	1400	5	1	4	0	3	0.30535	0.56646	4200	5.7534
REESTS	6	1400	6	0	3	0	3	0.022587	0.53286	4200	5.7534
SAUTES	6	1400	6	0	3	0	3	0.2495	0.32541	4200	5.7534
STIRED	6	1400	31	13	16	7	10	0.2887	0.39069	4200	5.7534
NETTLE	6	1400	6	0	3	0	3	0.23899	0.31522	4200	5.7534
LEASES	6	1400	8	2	5	1	4	0.51301	0.61406	4200	5.7534
SHOERS	6	1400	7	0	3	0	3	0.078225	0.41777	4200	5.7534
REINED	6	1400	14	0	3	0	3	0.14669	0.20591	4200	5.7534
CONDER	6	1400	7	2	5	0	3	0.26023	0.50836	4200	5.7534
TIRRED	6	1400	6	0	3	0	3	0.1264	0.10969	4200	5.7534
SNAILS	6	1400	5	0	3	0	3	0.16184	0.32541	4200	5.7534
SANDER	6	1400	15	9	12	3	6	0.5514	0.47895	4200	5.7534
MASHES	6	1400	4	1	4	0	3	0.49035	0.42722	4200	5.7534
HANGER	6	1400	8	3	6	0	3	0.4693	0.50882	4200	5.7534
GREENS	6	1400	7	0	3	0	3	0.26615	0.37928	4200	5.7534
WALLET	6	1400	5	0	3	0	3	0.24792	0.16602	4200	5.7534
BIDERS	6	1400	4	0	3	0	3	0.28947	0.51305	4200	5.7534
LAPSED	6	1400	4	1	4	0	3	0.25457	0.25218	4200	5.7534
DERATE	6	1400	18	1	4	0	3	0.17589	0.27117	4200	5.7534
TAUTER	6	1400	3	0	3	0	3	0.23238	0.17065	4200	5.7534
CANERS	6	1400	7	2	5	2	5	0.25185	0.62575	4200	5.7534
TERRAS	6	1400	13	0	3	0	3	0.038325	0.16535	4200	5.7534
RETARD	6	1400	7	0	3	0	3	0.0050742	0.045104	4200	5.7534
TASERS	6	1400	26	13	16	5	8	0.39365	0.46039	4200	5.7534
TASHES	6	1400	16	5	8	3	6	0.37171	0.51679	4200	5.7534
PARGES	6	1400	4	1	4	0	3	0.19173	0.57024	4200	5.7534
LOTHER	6	1400	7	0	3	0	3	0.24933	0.20907	4200	5.7534
LUSTRE	6	1400	6	0	3	0	3	0.011276	0.16973	4200	5.7534
TRIADS	6	1400	10	1	4	0	3	0.10013	0.1757	4200	5.7534
OTTERS	6	1400	6	1	4	0	3	0.1881	0.39654	4200	5.7534
LANCER	6	1400	6	0	3	0	3	0.24598	0.52947	4200	5.7534
RETOOL	6	1400	6	2	5	0	3	0.32312	0.47063	4200	5.7534
REVOTE	6	1400	3	0	3	0	3	0.11293	0.49034	4200	5.7534
FLEETS	6	1400	4	1	4	0	3	0.16823	0.25331	4200	5.7534
FINNER	6	1400	4	1	4	0	3	0.34842	0.65218	4200	5.7534
SKEETS	6	1400	3	0	3	0	3	0.21826	0.44817	4200	5.7534
IRONED	6	1400	12	0	3	0	3	0.0064	0.33134	4200	5.7534
FITTER	6	1400	4	1	4	0	3	0.5968	0.74276	4200	5.7534
PARLES	6	1400	5	0	3	0	3	0.27562	0.53044	4200	5.7534
PARSED	6	1400	5	1	4	0	3	0.41406	0.57784	4200	5.7534
PARSES	6	1400	5	2	5	0	3	0.58121	0.49638	4200	5.7534
TANGIS	6	1400	4	0	3	0	3	0.17176	0.31909	4200	5.7534
SIDERS	6	1400	9	1	4	1	4	0.41639	0.41125	4200	5.7534
SLIVES	6	1400	5	1	4	0	3	0.17669	0.41615	4200	5.7534
LAPSER	6	1400	6	1	4	0	3	0.17652	0.40646	4200	5.7534
STILED	6	1400	14	4	7	1	4	0.38688	0.37319	4200	5.7534
ROSTER	6	1400	23	13	16	3	6	0.3748	0.64307	4200	5.7534
SIGNED	6	1400	7	0	3	0	3	0.04928	0.39614	4200	5.7534
TREADS	6	1400	7	0	3	0	3	0.167	0.50219	4200	5.7534
PEARES	6	1400	7	3	6	1	4	0.44654	0.62226	4200	5.7534
OUTERS	6	1400	8	4	7	1	4	0.55595	0.64422	4200	5.7534
LAMPER	6	1400	4	1	4	0	3	0.29176	0.59131	4200	5.7534
LONERS	6	1400	11	5	8	2	5	0.50174	0.63044	4200	5.7534
ROPIER	6	1400	7	0	3	0	3	0.23899	0.1087	4200	5.7534
DESIGN	6	1400	5	0	3	0	3	0.041067	0.17503	4200	5.7534
CHANTS	6	1400	6	1	4	0	3	0.32825	0.58832	4200	5.7534
LITERS	6	1400	22	11	14	1	4	0.6082	0.66231	4200	5.7534
SILTED	6	1400	13	4	7	2	5	0.23598	0.29602	4200	5.7534
CAMPER	6	1400	4	1	4	0	3	0.24736	0.48551	4200	5.7534
SCALES	6	1400	5	1	4	0	3	0.37905	0.58937	4200	5.7534
REGENT	6	1400	5	0	3	0	3	0.094208	0.2849	4200	5.7534
SCARER	6	1400	5	0	3	0	3	0.3385	0.39684	4200	5.7534
TRAINS	6	1400	17	8	11	2	5	0.37939	0.59413	4200	5.7534
CRAPES	6	1400	6	1	4	0	3	0.2111	0.43606	4200	5.7534
PRASES	6	1400	6	0	3	0	3	0.093613	0.29071	4200	5.7534
SHEALS	6	1400	7	1	4	0	3	0.22299	0.50759	4200	5.7534
PRATER	6	1400	13	2	5	1	4	0.31798	0.42818	4200	5.7534
PRATES	6	1400	20	9	12	3	6	0.46256	0.54414	4200	5.7534
EASING	6	1400	15	6	9	1	4	0.61267	0.53655	4200	5.7534
HARDER	6	1400	5	0	3	0	3	0.31184	0.22852	4200	5.7534
EATERS	6	1400	37	17	20	7	10	0.45042	0.56105	4200	5.7534
STANED	6	1400	21	6	9	3	6	0.16763	0.22593	4200	5.7534
EATING	6	1400	13	5	8	2	5	0.42394	0.40182	4200	5.7534
SHEETS	6	1400	5	0	3	0	3	0.28811	0.51652	4200	5.7534
MEALER	6	1400	5	1	4	0	3	0.36212	0.65514	4200	5.7534
MEALIE	6	1400	6	1	4	0	3	0.14828	0.289	4200	5.7534
SNORES	6	1400	15	2	5	1	4	0.12479	0.53094	4200	5.7534
SNORED	6	1400	14	2	5	1	4	0.14948	0.36789	4200	5.7534
RAFTED	6	1400	3	0	3	0	3	0.22922	0.55766	4200	5.7534
SPRITS	6	1400	4	0	3	0	3	0.080661	0.45917	4200	5.7534
DEATHS	6	1400	8	0	3	0	3	0.095719	0.20035	4200	5.7534
RAILER	6	1400	11	3	6	1	4	0.39759	0.56977	4200	5.7534
SPRITE	6	1400	6	0	3	0	3	0.012248	0.4471	4200	5.7534
RAPERS	6	1400	9	3	6	0	3	0.41609	0.58044	4200	5.7534
SHADER	6	1400	10	4	7	0	3	0.395	0.46009	4200	5.7534
SPAERS	6	1400	6	0	3	0	3	0.067181	0.22666	4200	5.7534
DANGER	6	1400	7	2	5	0	3	0.36776	0.59305	4200	5.7534
RASHES	6	1400	10	2	5	2	5	0.39474	0.52609	4200	5.7534
HEATER	6	1400	12	7	10	0	3	0.50116	0.62355	4200	5.7534
HEASTS	6	1400	4	1	4	0	3	0.26729	0.47063	4200	5.7534
TOSHER	6	1400	6	0	3	0	3	0.1771	0.31828	4200	5.7534
RATING	6	1400	9	2	5	1	4	0.56963	0.59871	4200	5.7534
SHAPER	6	1400	7	3	6	0	3	0.54276	0.52947	4200	5.7534
SHARER	6	1400	6	1	4	0	3	0.31614	0.35038	4200	5.7534
SHARES	6	1400	14	6	9	1	4	0.42238	0.6246	4200	5.7534
HINGES	6	1400	6	1	4	0	3	0.57387	0.59652	4200	5.7534
CREAMS	6	1400	5	0	3	0	3	0.14588	0.41897	4200	5.7534
SELLER	6	1400	5	1	4	0	3	0.4937	0.48433	4200	5.7534
NOONER	6	1400	4	0	3	0	3	0.13596	0.35628	4200	5.7534
HOARSE	6	1400	11	1	4	1	4	0.057848	0.32776	4200	5.7534
NITROS	6	1400	13	1	4	0	3	0.035249	0.068714	4200	5.7534
MOOTER	6	1400	3	0	3	0	3	0.63084	0.66087	4200	5.7534
MILERS	6	1400	7	3	6	1	4	0.46469	0.47063	4200	5.7534
STELAR	6	1400	15	0	3	0	3	0.086163	0.080268	4200	5.7534
ACTING	6	1400	3	0	3	0	3	0.20257	0.11594	4200	5.7534
TOILER	6	1400	9	5	8	0	3	0.38342	0.59795	4200	5.7534
GRADES	6	1400	5	1	4	0	3	0.26366	0.56788	4200	5.7534
RACING	6	1400	6	3	6	0	3	0.45411	0.31522	4200	5.7534
SEA	3	100	271	162	204	31	73	0.64498	0.75044	4200	5.7534
STAYER	6	1400	6	1	4	0	3	0.32797	0.50796	4200	5.7534
TRAMPS	6	1400	4	0	3	0	3	0.16823	0.46454	4200	5.7534
SEAMES	6	1400	4	0	3	0	3	0.32201	0.32919	4200	5.7534
MAILES	6	1400	8	3	6	1	4	0.53152	0.45466	4200	5.7534
SEANED	6	1400	11	1	4	0	3	0.23967	0.30435	4200	5.7534
TRENDS	6	1400	12	2	5	1	4	0.22259	0.52075	4200	5.7534
TROPED	6	1400	5	1	4	0	3	0.13596	0.25218	4200	5.7534
SNIPER	6	1400	7	1	4	0	3	0.08388	0.41652	4200	5.7534
REAGIN	6	1400	9	0	3	0	3	0.028834	0.13173	4200	5.7534
REAMES	6	1400	4	1	4	0	3	0.27764	0.53364	4200	5.7534
TRANCE	6	1400	7	1	4	0	3	0.08388	0.50459	4200	5.7534
ERN	3	100	184	7	48	5	46	0.032692	0.26062	4100	5.6164
HERES	5	800	28	8	13	3	8	0.36605	0.58154	4000	5.4795
SONSE	5	800	22	0	5	0	5	0.0036622	0.31231	4000	5.4795
PARGE	5	800	6	1	6	0	5	0.24069	0.5936	4000	5.4795
THING	5	800	10	1	6	0	5	0.096663	0.51636	4000	5.4795
TOILE	5	800	20	11	16	1	6	0.35092	0.67771	4000	5.4795
POETS	5	800	17	1	6	1	6	0.068434	0.18633	4000	5.4795
TINGE	5	800	19	8	13	1	6	0.50801	0.60129	4000	5.4795
STEAM	5	800	26	8	13	2	7	0.35585	0.5187	4000	5.4795
HEART	5	800	37	14	19	6	11	0.30087	0.4738	4000	5.4795
APERS	5	800	30	6	11	4	9	0.10883	0.29187	4000	5.4795
ONE	3	100	180	16	56	7	47	0.091244	0.32863	4000	5.4795
DANTS	5	800	15	4	9	0	5	0.33598	0.28874	4000	5.4795
TEAMS	5	800	18	8	13	1	6	0.49112	0.56004	4000	5.4795
CRIME	5	800	12	3	8	0	5	0.27295	0.38301	4000	5.4795
PONES	5	800	18	6	11	2	7	0.47908	0.64727	4000	5.4795
STYES	5	800	7	0	5	0	5	0.24862	0.34227	4000	5.4795
LURES	5	800	8	1	6	1	6	0.38559	0.55125	4000	5.4795
TOEAS	5	800	26	0	5	0	5	0.0058625	0.11064	4000	5.4795
LURE	4	400	21	1	11	1	11	0.34482	0.56677	4000	5.4795
STRIP	5	800	16	1	6	0	5	0.14411	0.26392	4000	5.4795
STINT	5	800	29	10	15	4	9	0.25782	0.45196	4000	5.4795
HEIST	5	800	25	3	8	1	6	0.065536	0.24131	4000	5.4795
DAINT	5	800	22	1	6	1	6	0.063975	0.18977	4000	5.4795
SORTS	5	800	30	7	12	1	6	0.30438	0.33231	4000	5.4795
DALES	5	800	17	5	10	1	6	0.38706	0.53635	4000	5.4795
SLEER	5	800	18	2	7	1	6	0.20888	0.36659	4000	5.4795
TIGE	4	400	24	3	13	0	10	0.30607	0.47403	4000	5.4795
CREST	5	800	32	1	6	1	6	0.084901	0.18306	4000	5.4795
CHITS	5	800	10	1	6	1	6	0.33262	0.47144	4000	5.4795
CABER	5	800	8	0	5	0	5	0.091121	0.38833	4000	5.4795
START	5	800	40	11	16	5	10	0.41385	0.51885	4000	5.4795
TABER	5	800	11	1	6	1	6	0.22677	0.45542	4000	5.4795
PLATE	5	800	17	4	9	2	7	0.34684	0.69116	4000	5.4795
DENES	5	800	23	4	9	2	7	0.27247	0.37536	4000	5.4795
HALED	5	800	14	3	8	1	6	0.24327	0.33101	4000	5.4795
OTHER	5	800	20	3	8	2	7	0.24326	0.37172	4000	5.4795
TACHE	5	800	13	3	8	1	6	0.24948	0.44006	4000	5.4795
CRAPE	5	800	8	1	6	0	5	0.22992	0.56693	4000	5.4795
STOPE	5	800	15	8	13	1	6	0.27499	0.64682	4000	5.4795
PEART	5	800	24	0	5	0	5	0.043521	0.19944	4000	5.4795
STOOP	5	800	11	4	9	0	5	0.35511	0.4252	4000	5.4795
HASTE	5	800	36	17	22	7	12	0.52598	0.58814	4000	5.4795
STONE	5	800	50	26	31	10	15	0.51379	0.68101	4000	5.4795
CRATE	5	800	30	13	18	5	10	0.41551	0.55726	4000	5.4795
SWEAL	5	800	10	2	7	0	5	0.31318	0.58884	4000	5.4795
MAIRE	5	800	14	1	6	1	6	0.085141	0.46976	4000	5.4795
DEAR	4	400	73	33	43	11	21	0.431	0.63018	4000	5.4795
DEANS	5	800	22	4	9	1	6	0.40288	0.44107	4000	5.4795
SPRIT	5	800	9	0	5	0	5	0.053359	0.41207	4000	5.4795
PERTS	5	800	34	4	9	2	7	0.11401	0.26965	4000	5.4795
DELTS	5	800	23	5	10	1	6	0.19775	0.23831	4000	5.4795
MAILE	5	800	13	5	10	2	7	0.5185	0.64408	4000	5.4795
STEAD	5	800	30	7	12	2	7	0.23877	0.40272	4000	5.4795
HEARS	5	800	32	18	23	5	10	0.52772	0.66577	4000	5.4795
HOER	4	400	37	4	14	1	11	0.1137	0.34176	4000	5.4795
PAIRE	5	800	23	6	11	1	6	0.28232	0.47244	4000	5.4795
LING	4	400	40	25	35	1	11	0.5385	0.7276	4000	5.4795
FERNS	5	800	8	1	6	0	5	0.20601	0.28115	4000	5.4795
ARSES	5	800	30	7	12	2	7	0.2168	0.40805	4000	5.4795
RONES	5	800	60	30	35	13	18	0.40092	0.62689	4000	5.4795
DONNE	5	800	11	4	9	0	5	0.45472	0.52689	4000	5.4795
RAIN	4	400	102	50	60	20	30	0.61415	0.69998	4000	5.4795
READ	4	400	53	20	30	4	14	0.38158	0.47315	4000	5.4795
LEAR	4	400	78	45	55	12	22	0.58037	0.68154	4000	5.4795
LEARE	5	800	33	18	23	5	10	0.52075	0.66291	4000	5.4795
EASTS	5	800	27	10	15	3	8	0.43524	0.59309	4000	5.4795
NEATS	5	800	76	16	21	9	14	0.29779	0.2546	4000	5.4795
GRAT	4	400	34	15	25	3	13	0.29344	0.56325	4000	5.4795
ROOST	5	800	10	5	10	0	5	0.40672	0.56681	4000	5.4795
ABIDE	5	800	10	0	5	0	5	0.0287	0.54968	4000	5.4795
TYRE	4	400	25	0	10	0	10	0.033661	0.22956	4000	5.4795
EARDS	5	800	20	2	7	0	5	0.079215	0.3058	4000	5.4795
RITTS	5	800	19	1	6	0	5	0.14089	0.37221	4000	5.4795
SELL	4	400	37	13	23	4	14	0.35186	0.57201	4000	5.4795
EANS	4	400	89	13	23	12	22	0.095624	0.31275	4000	5.4795
GITES	5	800	23	6	11	2	7	0.18269	0.36566	4000	5.4795
ASHET	5	800	27	6	11	3	8	0.31453	0.22211	4000	5.4795
SENDS	5	800	17	9	14	0	5	0.38504	0.56799	4000	5.4795
RAGE	4	400	30	14	24	2	12	0.49653	0.65198	4000	5.4795
DUNES	5	800	9	3	8	0	5	0.37256	0.53355	4000	5.4795
DOERS	5	800	27	6	11	4	9	0.13882	0.37058	4000	5.4795
ROSTS	5	800	20	6	11	3	8	0.33971	0.44247	4000	5.4795
ROSIT	5	800	27	1	6	0	5	0.075626	0.24506	4000	5.4795
SINGS	5	800	18	8	13	2	7	0.5443	0.53463	4000	5.4795
RAISE	5	800	63	27	32	9	14	0.48818	0.54055	4000	5.4795
DIETS	5	800	41	11	16	4	9	0.29569	0.39142	4000	5.4795
SHETS	5	800	22	1	6	0	5	0.10233	0.30697	4000	5.4795
ROINS	5	800	27	2	7	2	7	0.11925	0.17475	4000	5.4795
SIREN	5	800	41	2	7	1	6	0.046953	0.15026	4000	5.4795
DIET	4	400	65	16	26	7	17	0.32048	0.38393	4000	5.4795
RIDER	5	800	24	8	13	5	10	0.38928	0.47931	4000	5.4795
SAUTE	5	800	11	0	5	0	5	0.2329	0.29669	4000	5.4795
SHEAR	5	800	27	8	13	4	9	0.30886	0.54786	4000	5.4795
SCENT	5	800	8	0	5	0	5	0.10195	0.33887	4000	5.4795
RIEM	4	400	40	0	10	0	10	0.0081066	0.1239	4000	5.4795
RAIDS	5	800	19	7	12	1	6	0.51676	0.51859	4000	5.4795
